trialNumber,subid,condition,pre_post,cueTime,bgcTime,trialprog,feedback,baseline,window1,window2,window3,window4
51,PLR118,anticipated_w,post,1002,4810,20,1,3114.468,70.1538,528.7568,827.8072,857.2925
52,PLR118,unexpected_b,post,1002,4808,15,0,3640.534,70.8505,-172.9647,-410.4206,-228.1643
53,PLR118,unexpected_w,post,1002,4808,16,0,3363.9013,157.7052,395.3634,648.1575,824.0483
54,PLR118,unexpected_w,post,1003,4812,17,0,3327.444,354.6715,302.2388,222.1547,296.0203
55,PLR118,anticipated_b,post,1003,4812,18,0,3303.406,9.8923,242.3314,554.7495,889.0142
56,PLR118,anticipated_b,post,1002,4808,19,0,3920.378,435.4539,467.5023,525.5695,633.9959
57,PLR118,anticipated_b,post,1003,4810,20,0,4144.632,180.8659,29.2903,150.3911,630.534
58,PLR118,unexpected_b,post,1002,4810,18,0,3466.472,480.8452,364.2607,-5.0413,385.2549
59,PLR118,unexpected_w,post,1003,4810,19,0,3486.284,156.382,271.529,18.6215,10.279
60,PLR118,unexpected_b,post,1003,4812,20,0,3233.692,326.1841,454.5097,430.4509,704.8689
1,PLR119,unexpected_w,pre,1000,4836,1,1,4149.4907,-118.4655,143.232,267.5471,218.795
2,PLR119,anticipated_b,pre,1003,4814,1,1,3538.286,94.6363,296.1762,506.4073,490.2056
3,PLR119,anticipated_b,pre,1002,4812,2,1,3540.3,29.6216,124.8096,321.0172,571.3429
4,PLR119,anticipated_b,pre,1003,4814,3,1,3994.678,-155.1108,-262.0877,201.6665,413.1392
5,PLR119,anticipated_b,pre,1002,4808,4,0,3433.2213,-128.1246,-265.3536,-150.7969,257.4069
6,PLR119,anticipated_w,pre,1002,4808,1,1,3374.586,-196.6721,310.2375,547.4329,472.1115
7,PLR119,anticipated_w,pre,1002,4810,2,0,3283.924,164.9079,651.2483,880.7063,994.7987
8,PLR119,unexpected_w,pre,1003,4812,2,0,3829.914,313.7562,242.7121,123.086,375.5713
9,PLR119,unexpected_w,pre,1002,4810,3,0,3889.212,-407.0091,-659.2057,-253.5187,-57.149
10,PLR119,unexpected_w,pre,1003,4810,4,0,3577.658,-206.6805,-217.4353,14.7832,266.4933
11,PLR119,unexpected_w,pre,1002,4808,5,0,3666.932,-535.8996,-769.0749,-227.0118,-116.5097
12,PLR119,anticipated_b,pre,1003,4812,5,1,3307.532,-66.9002,117.3209,608.8483,798.0352
13,PLR119,unexpected_b,pre,1002,4812,6,0,3734.51,131.7022,-43.4071,308.4795,501.4207
14,PLR119,unexpected_b,pre,1003,4810,7,0,4119.082,167.7667,-290.8884,245.6722,447.3781
15,PLR119,unexpected_b,pre,1003,4810,8,0,4364.4982,-377.7545,-238.9667,-188.7629,-214.0392
16,PLR119,anticipated_w,pre,1003,4810,3,1,3943.182,-251.6862,-88.5222,-2.182,212.5449
17,PLR119,anticipated_b,pre,1003,4810,6,1,3783.354,145.3105,80.2536,296.2636,414.0368
18,PLR119,anticipated_b,pre,1002,4810,7,0,3584.6598,-70.3468,263.1511,487.4242,475.4579
19,PLR119,anticipated_w,pre,1002,4810,4,0,3888.773,-173.6049,-32.2457,347.7732,-64.9495
20,PLR119,anticipated_b,pre,1002,4808,8,1,3725.938,-406.5123,-211.1754,198.0767,165.3162
21,PLR119,anticipated_b,pre,1002,4810,9,0,3782.132,-469.8673,129.91,262.5403,5.0172
22,PLR119,unexpected_b,pre,1002,4810,9,0,3475.03,38.9756,257.0755,500.1801,390.533
23,PLR119,unexpected_b,pre,1003,4810,10,1,3487.73,53.1545,-62.0868,-502.146,-63.8918
24,PLR119,anticipated_b,pre,1003,4812,10,0,3729.438,-133.1649,-543.3119,-83.8267,289.3981
25,PLR119,anticipated_w,pre,1003,4808,5,1,3549.748,72.9705,190.7583,503.4075,-175.832
26,PLR119,anticipated_b,post,1002,4810,11,1,4081.294,-168.4495,-261.2424,-242.2625,66.2165
27,PLR119,unexpected_b,post,1002,4810,11,0,3430.956,101.2142,315.0272,643.1595,795.8843
28,PLR119,anticipated_b,post,1002,4810,12,0,3714.532,178.5562,43.0564,-72.5026,79.2474
29,PLR119,anticipated_b,post,1002,4808,13,0,3931.246,2.872,-448.2019,-264.8195,-378.517
30,PLR119,anticipated_b,post,1003,4812,14,0,3411.462,301.2656,225.6688,502.08,701.872
31,PLR119,anticipated_b,post,1003,4812,15,0,3982.382,-93.2808,-495.5732,-114.9891,44.9625
32,PLR119,anticipated_w,pre,1003,4812,6,1,3696.03,20.994,-284.3478,366.1255,176.5141
33,PLR119,anticipated_b,post,1003,4812,16,1,3959.38,-227.1993,135.5003,394.9687,299.5507
34,PLR119,unexpected_w,post,1003,4808,12,0,4122.412,-196.2882,-532.0675,-180.0212,-45.4057
35,PLR119,anticipated_w,pre,1002,4810,7,0,4119.364,-438.3367,-670.5275,-261.7968,-104.9207
36,PLR119,anticipated_w,pre,1002,4810,8,0,3927.846,-0.99096,-249.3274,-201.075,-90.1212
37,PLR119,anticipated_w,pre,1003,4812,9,0,3583.562,61.125,-72.6986,210.3687,271.3918
38,PLR119,unexpected_w,post,1003,4812,13,0,3484.326,72.7533,-220.91,215.611,259.5585
39,PLR119,anticipated_w,pre,1002,4808,10,0,3487.378,218.4402,182.1983,335.8279,220.0506
40,PLR119,anticipated_w,post,1003,4812,11,0,3656.344,-46.8574,-247.9301,30.906,190.5299
41,PLR119,anticipated_w,post,1003,4810,12,0,3813.134,-159.525,-42.9743,258.0572,369.3828
42,PLR119,anticipated_w,post,1003,4812,13,0,3614.222,191.7129,245.5385,48.5658,31.2927
43,PLR119,unexpected_b,post,1003,4810,14,0,3312.048,178.8449,189.8491,274.765,158.5886
44,PLR119,anticipated_w,post,1003,4810,14,0,3444.24,6.2579,-45.7861,-26.3471,265.3524
45,PLR119,unexpected_b,post,1003,4810,15,0,3810.772,-297.0619,-555.7846,-182.106,59.0935
46,PLR119,anticipated_w,post,1003,4812,15,0,3798.6784,-38.525,117.1609,18.9729,234.6577
47,PLR119,anticipated_b,post,1002,4810,17,1,3662.44,43.7008,44.3494,103.5222,294.0033
48,PLR119,unexpected_w,post,1003,4810,16,0,3951.942,-213.3576,-421.1899,-106.9504,-1.0512
49,PLR119,unexpected_b,post,1002,4810,17,0,3256.632,-377.7339,-75.9849,281.784,501.5487
50,PLR119,anticipated_w,post,1002,4808,16,0,3864.478,99.4758,87.9701,156.4044,358.0283
51,PLR119,anticipated_b,post,1003,4812,18,0,3861.272,92.8225,188.7133,178.9948,331.686
52,PLR119,anticipated_w,post,1002,4810,17,0,4116.412,-45.9495,38.4325,144.338,106.5586
53,PLR119,anticipated_w,post,1002,4810,18,0,4069.786,-185.2608,-333.6368,-157.1347,124.2245
54,PLR119,anticipated_b,post,1002,4808,19,0,3516.1104,54.2714,116.0374,409.4988,542.2678
55,PLR119,anticipated_w,post,1002,4808,19,0,3668.478,-63.7931,-207.0053,66.2058,25.3061
56,PLR119,anticipated_b,post,1003,4812,20,0,3718.616,-201.1832,76.6121,-46.5416,197.989
57,PLR119,unexpected_b,post,1003,4812,18,0,4338.794,-434.4009,-511.4369,-531.9011,-707.6932
58,PLR119,unexpected_w,post,1002,4810,19,0,3847.832,-139.4633,-424.9623,-230.7438,56.1344
59,PLR119,unexpected_w,post,1003,4810,20,0,3629.312,237.3981,298.9716,220.0241,-346.2112
60,PLR119,anticipated_w,post,1002,4808,20,0,3345.0031,-132.1501,297.3415,599.1062,652.3268
1,PLR120,unexpected_w,pre,1001,4838,1,1,1719.546,112.623,367.8396,430.2082,363.7397
2,PLR120,anticipated_w,pre,1002,4810,1,1,1979.6446,-35.1183,-54.701,146.3407,153.9107
3,PLR120,anticipated_w,pre,1002,4810,2,1,1790.0035,-30.0287,213.9378,625.7967,686.3899
4,PLR120,anticipated_w,pre,1003,4810,3,1,2208.74,17.6881,89.4982,30.695,-50.5194
5,PLR120,anticipated_b,pre,1003,4810,1,1,2086.4728,-5.0905,172.5572,375.317,422.2751
6,PLR120,anticipated_b,pre,1003,4810,2,0,1996.868,109.5827,221.3699,311.6103,353.6362
7,PLR120,anticipated_w,pre,1002,4810,4,1,1930.6211,36.0446,208.1412,456.5302,557.0764
8,PLR120,unexpected_w,pre,1003,4810,2,0,1996.3815,47.066,63.4018,177.0975,174.2886
9,PLR120,anticipated_w,pre,1003,4810,5,1,1773.006,109.5763,470.5102,634.1789,704.807
10,PLR120,anticipated_b,pre,1003,4808,3,0,2015.3202,-138.9942,48.6634,143.3997,25.8269
11,PLR120,anticipated_b,pre,1002,4810,4,1,1852.132,-13.7703,155.9926,241.8071,280.1012
12,PLR120,anticipated_w,pre,1003,4812,6,1,2026.51,-9.8119,136.5561,192.7841,90.5047
13,PLR120,anticipated_w,pre,1002,4810,7,0,1807.306,101.9126,373.9227,344.9377,79.1748
14,PLR120,unexpected_b,pre,1003,4810,3,0,1967.884,117.9706,196.6317,253.4912,322.7964
15,PLR120,anticipated_w,pre,1003,4810,8,0,2096.2882,58.2895,150.796,306.1999,298.4706
16,PLR120,anticipated_w,pre,1003,4812,9,1,1875.274,85.4824,299.0111,367.2722,354.8962
17,PLR120,anticipated_b,pre,1003,4810,5,1,2110.0056,62.2046,253.2379,169.0196,308.1089
18,PLR120,unexpected_w,pre,1003,4810,4,0,2136.288,32.2372,68.4977,102.776,213.1238
19,PLR120,unexpected_b,pre,1002,4808,5,0,2044.8003,-136.5482,-21.8423,247.2618,304.8222
20,PLR120,anticipated_b,pre,1002,4810,6,1,1888.37,147.2255,266.3682,417.7392,495.5229
21,PLR120,anticipated_b,pre,1003,4812,7,1,2238.966,-115.404,42.3599,120.0025,249.9773
22,PLR120,anticipated_w,pre,1003,4812,10,1,2123.7456,79.4193,125.6055,234.5612,426.7775
23,PLR120,unexpected_w,pre,1003,4810,6,0,2064.942,71.2009,122.024,109.3744,119.7135
24,PLR120,anticipated_b,pre,1003,4810,8,0,1994.4625,50.7364,134.0039,247.903,361.0942
25,PLR120,anticipated_w,post,1003,4812,11,0,1973.74,175.9978,240.3889,343.3293,442.0394
26,PLR120,unexpected_b,pre,1003,4810,7,0,1952.296,176.7332,253.2663,187.1935,246.7019
27,PLR120,anticipated_b,pre,1002,4810,9,1,2060.134,6.8435,137.7007,152.2378,259.408
28,PLR120,anticipated_b,pre,1003,4810,10,1,2187.3084,-1.4897,93.6958,174.2441,295.5677
29,PLR120,unexpected_w,pre,1003,4812,8,0,1916.788,-283.4459,-58.1424,213.2574,271.8843
30,PLR120,unexpected_w,pre,1002,4810,9,0,2036.926,113.8664,74.8284,116.5565,285.0551
31,PLR120,anticipated_b,post,1002,4812,11,0,1857.695,101.4226,358.4355,416.4836,503.576
32,PLR120,anticipated_w,post,1003,4812,12,0,1898.588,79.0965,242.2838,361.0189,435.4309
33,PLR120,unexpected_b,pre,1002,4810,10,0,2027.214,45.453,134.8973,285.0108,229.4752
34,PLR120,anticipated_w,post,1003,4810,13,0,2058.202,139.7154,283.7702,313.5303,336.8276
35,PLR120,unexpected_w,post,1003,4810,11,0,2132.912,54.8225,69.3902,195.5662,218.9746
36,PLR120,unexpected_w,post,1002,4812,12,0,2046.63,95.9607,157.8386,181.8249,213.1809
37,PLR120,anticipated_w,post,1003,4810,14,0,2121.1531,-54.6903,105.3478,324.0049,229.5801
38,PLR120,anticipated_w,post,1003,4812,15,0,1911.344,173.8294,363.2562,486.4264,522.6843
39,PLR120,anticipated_w,post,1002,4808,16,1,2002.8844,75.1019,205.666,316.1037,341.4339
40,PLR120,anticipated_w,post,1002,4810,17,0,2064.716,-258.8252,-96.4693,-41.8917,-57.3526
41,PLR120,anticipated_b,post,1002,4810,12,0,1832.576,169.2118,188.0609,339.6184,322.5311
42,PLR120,unexpected_b,post,1002,4810,13,0,1642.344,63.0426,176.677,263.3283,325.7689
43,PLR120,anticipated_w,post,1002,4810,18,0,1974.9885,66.8615,84.4821,-30.6177,86.4765
44,PLR120,unexpected_b,post,1003,4808,14,0,1912.332,9.7525,120.0044,-22.5736,22.8051
45,PLR120,unexpected_w,post,1003,4810,15,0,1738.7224,180.1132,329.9965,179.4891,106.3721
46,PLR120,anticipated_b,post,1002,4812,13,1,1807.632,91.0634,323.2371,397.6714,471.2735
47,PLR120,anticipated_b,post,1003,4812,14,1,2102.622,44.3507,-19.8762,58.9284,267.6889
48,PLR120,unexpected_b,post,1003,4810,16,0,2173.653,13.1635,28.6643,24.3365,74.5424
49,PLR120,anticipated_b,post,1002,4808,15,0,1818.526,123.9831,304.8763,241.8227,228.0076
50,PLR120,anticipated_b,post,1003,4812,16,0,2012.1424,103.6293,192.5052,293.315,299.4272
51,PLR120,unexpected_w,post,1002,4810,17,0,1853.3266,90.9268,76.2857,103.8409,264.2087
52,PLR120,anticipated_b,post,1003,4812,17,1,1933.6081,85.2973,175.4091,295.9889,390.8662
53,PLR120,unexpected_b,post,1002,4810,18,0,2330.7288,8.285,-148.2928,-43.4633,102.7775
54,PLR120,anticipated_b,post,1003,4810,18,1,2108.7783,150.1952,263.8943,281.5179,376.5011
55,PLR120,unexpected_b,post,1003,4812,19,0,2024.528,138.3498,136.4694,-93.6474,-232.0322
56,PLR120,anticipated_w,post,1003,4812,19,0,2061.6904,106.524,150.9731,272.318,249.0626
57,PLR120,unexpected_b,post,1003,4812,20,0,2199.698,137.5637,156.0999,214.3125,228.0709
58,PLR120,anticipated_b,post,1003,4810,19,0,2193.1617,53.987,157.1537,272.5376,307.32
59,PLR120,anticipated_w,post,1003,4810,20,0,2007.9084,173.594,314.1153,342.1881,393.9515
60,PLR120,anticipated_b,post,1002,4810,20,0,2127.54,123.9873,195.078,295.2646,341.6018
1,PLR121,anticipated_w,pre,1000,4836,1,1,2206.526,-70.1689,183.0475,176.8774,43.0076
2,PLR121,anticipated_b,pre,1002,4810,1,1,2374.146,24.4927,293.8834,514.8036,456.7301
3,PLR121,anticipated_w,pre,1002,4810,2,0,2431.782,-101.8072,108.113,170.218,35.6445
4,PLR121,anticipated_w,pre,1002,4810,3,0,2310.022,149.9864,356.4906,233.2343,245.7889
5,PLR121,anticipated_w,pre,1003,4810,4,1,2290.95,54.1088,172.8336,58.8525,121.4408
6,PLR121,unexpected_b,pre,1003,4810,1,0,2380.388,79.4817,223.9331,263.9733,353.0574
7,PLR121,anticipated_w,pre,1003,4812,5,0,2078.21,134.6534,263.456,400.1177,441.7669
8,PLR121,anticipated_w,pre,1003,4810,6,0,2506.212,95.267,150.3636,139.2229,16.3258
9,PLR121,anticipated_b,pre,1003,4810,2,1,2518.576,-58.7357,87.34,159.0669,138.9009
10,PLR121,anticipated_w,pre,1002,4808,7,0,2413.48,134.3036,107.0577,160.2763,190.1566
11,PLR121,anticipated_b,pre,1003,4810,3,1,2628.158,-69.4815,61.5248,147.2916,23.6361
12,PLR121,anticipated_w,pre,1003,4812,8,0,2573.534,51.9744,56.2339,-151.5802,-19.2273
13,PLR121,anticipated_b,pre,1002,4810,4,0,2578.508,-25.0836,75.4983,-190.8021,50.2609
14,PLR121,unexpected_w,pre,1003,4812,2,0,2214.568,112.3669,135.4866,285.4488,165.6085
15,PLR121,anticipated_w,pre,1002,4810,9,1,2669.27,-32.8036,85.1544,140.1565,51.4821
16,PLR121,anticipated_w,pre,1002,4810,10,1,2908.264,54.5679,211.0973,361.8221,348.6184
17,PLR121,anticipated_b,pre,1002,4810,5,1,2933.22,-73.8187,-105.0141,-70.7431,165.1077
18,PLR121,anticipated_b,pre,1002,4810,6,0,2730.672,28.7545,124.0213,-43.0607,77.5087
19,PLR121,unexpected_w,pre,1003,4812,3,0,2098.1276,140.4879,272.1345,399.4312,554.4165
20,PLR121,anticipated_b,pre,1003,4810,7,1,2442.692,101.0811,410.7156,563.5517,675.2177
21,PLR121,anticipated_b,pre,1002,4810,8,0,2880.204,-81.8973,49.9683,210.7267,77.6636
22,PLR121,anticipated_w,post,1002,4810,11,0,2465.091,45.7283,166.2115,408.2745,388.2241
23,PLR121,unexpected_b,pre,1002,4810,4,0,2669.5812,186.0238,492.986,679.7822,734.86
24,PLR121,anticipated_b,pre,1003,4810,9,1,2471.906,158.4301,370.0583,461.1759,368.1969
25,PLR121,anticipated_w,post,1002,4808,12,0,2395.4704,116.496,359.6767,654.3553,696.8931
26,PLR121,anticipated_w,post,1003,4812,13,0,2704.696,33.2662,140.9889,262.491,191.1128
27,PLR121,anticipated_b,pre,1003,4812,10,0,2688.8048,-19.6178,246.9011,428.9893,364.7687
28,PLR121,anticipated_b,post,1002,4810,11,0,2541.348,-19.6904,203.1541,344.7759,205.0554
29,PLR121,anticipated_w,post,1002,4812,14,0,2586.004,133.8763,154.9456,82.9561,197.6221
30,PLR121,anticipated_w,post,1002,4808,15,0,2525.9315,-47.837,253.5138,643.6084,939.9718
31,PLR121,unexpected_w,pre,1003,4812,5,0,2693.012,122.1562,193.254,53.5426,312.0674
32,PLR121,unexpected_b,pre,1003,4810,6,0,2662.9571,51.1065,38.4799,170.3034,100.9402
33,PLR121,unexpected_b,pre,1002,4810,7,0,2024.7525,-4.3975,207.5269,427.5834,406.1256
34,PLR121,anticipated_b,post,1002,4810,12,1,2023.7748,-82.279,342.7268,639.5823,788.1916
35,PLR121,anticipated_w,post,1003,4810,16,0,2296.926,169.6013,326.2904,282.929,495.5992
36,PLR121,unexpected_w,pre,1002,4808,8,0,2564.014,141.5553,187.9251,138.1099,229.111
37,PLR121,unexpected_b,pre,1003,4810,9,0,2770.1766,92.6154,133.8463,6.5503,66.1742
38,PLR121,unexpected_w,pre,1003,4812,10,0,2564.778,224.2556,527.19,546.7554,284.0098
39,PLR121,anticipated_b,post,1003,4810,13,0,2628.212,86.8611,243.6956,331.3086,151.377
40,PLR121,unexpected_w,post,1003,4810,11,0,2585.48,268.2175,371.9192,302.8141,232.0479
41,PLR121,anticipated_w,post,1003,4808,17,0,2384.258,64.3889,244.9899,434.0823,562.8281
42,PLR121,anticipated_w,post,1003,4812,18,1,2605.982,119.5033,205.5747,430.8583,471.7953
43,PLR121,anticipated_b,post,1002,4810,14,0,3114.64,2.6415,-44.619,-443.6505,-173.1715
44,PLR121,unexpected_b,post,1003,4812,12,0,2425.826,39.5374,75.4282,148.9912,209.4093
45,PLR121,anticipated_b,post,1002,4810,15,0,2211.752,113.6238,232.1248,436.9539,355.1577
46,PLR121,anticipated_b,post,1003,4808,16,0,2102.77,143.9401,489.9602,479.2804,668.2405
47,PLR121,anticipated_b,post,1002,4810,17,0,2199.882,144.4939,160.6058,119.3848,242.9121
48,PLR121,unexpected_b,post,1003,4810,13,0,2173.226,186.0849,431.3622,472.0912,133.379
49,PLR121,anticipated_b,post,1003,4812,18,0,2283.436,37.209,163.8839,-2.7469,-198.623
50,PLR121,anticipated_w,post,1003,4812,19,0,1745.342,-33.0668,121.8891,113.7294,169.6685
51,PLR121,unexpected_b,post,1003,4810,14,0,2489.26,150.9249,193.7778,105.2127,157.0509
52,PLR121,unexpected_w,post,1003,4810,15,0,2031.114,253.8599,581.5955,663.636,536.4826
53,PLR121,anticipated_w,post,1003,4812,20,0,2686.144,222.6014,254.7846,275.2363,539.7005
54,PLR121,anticipated_b,post,1003,4812,19,0,2675.078,175.6342,253.6951,337.1468,392.6153
55,PLR121,unexpected_b,post,1003,4810,16,0,2519.2732,-176.977,126.4297,134.7746,-116.6682
56,PLR121,unexpected_w,post,1003,4812,17,0,1470.83,193.9746,435.7834,632.2876,673.3507
57,PLR121,unexpected_w,post,1002,4808,18,0,2529.616,-50.754,-33.0005,-28.165,-6.7605
58,PLR121,anticipated_b,post,1003,4812,20,0,2079.306,-100.556,278.0301,457.902,617.236
59,PLR121,unexpected_w,post,1003,4810,19,0,2488.834,201.7601,194.7601,267.521,13.916
60,PLR121,unexpected_b,post,1002,4810,20,0,2663.592,-35.6242,172.0068,253.1916,101.7715
1,PLR122,unexpected_w,pre,1001,4838,1,1,1613.514,87.8852,244.711,-5.3648,-68.2514
2,PLR122,unexpected_w,pre,1003,4812,2,1,1456.256,23.3879,-96.2518,-46.4913,133.2146
3,PLR122,unexpected_w,pre,1002,4810,3,0,1411.182,86.4004,-187.3321,-245.5812,53.5785
4,PLR122,unexpected_w,pre,1003,4812,4,1,1458.486,0.65859,-244.6073,-199.3536,0.30392
5,PLR122,unexpected_b,pre,1003,4810,5,0,1297.556,120.098,-110.0447,-322.0833,-259.6884
6,PLR122,unexpected_w,pre,1003,4808,6,1,1112.612,163.8424,150.0486,94.8523,104.2725
7,PLR122,anticipated_b,pre,1002,4810,1,0,1236.6003,-212.2578,9.2078,189.4501,413.9501
8,PLR122,anticipated_w,pre,1003,4810,1,1,1266.374,182.5385,193.3677,329.6722,517.1134
9,PLR122,anticipated_b,pre,1003,4812,2,1,1561.0827,-123.4379,-220.978,-242.192,-73.5113
10,PLR122,unexpected_w,pre,1002,4808,7,0,1351.108,134.753,52.6888,173.8794,324.8164
11,PLR122,anticipated_b,pre,1002,4810,3,1,1312.8853,-36.7824,169.0144,240.8143,363.2113
12,PLR122,anticipated_b,pre,1002,4810,4,0,1211.846,297.8452,77.7843,124.0174,177.0227
13,PLR122,anticipated_b,pre,1002,4810,5,0,1253.836,152.558,-21.7426,-11.8276,100.4392
14,PLR122,anticipated_w,pre,1002,4810,2,1,1146.458,-85.816,160.1254,265.4054,431.0609
15,PLR122,unexpected_w,pre,1003,4810,8,0,1054.3096,34.8153,121.2999,301.6715,292.0244
16,PLR122,anticipated_b,pre,1002,4810,6,1,1440.012,-160.8784,53.2643,235.5489,397.3472
17,PLR122,anticipated_w,pre,1002,4810,3,0,1095.706,158.7499,472.1196,564.0377,443.7089
18,PLR122,unexpected_w,pre,1002,4810,9,0,1435.3557,-164.2004,-32.488,125.1603,76.9414
19,PLR122,anticipated_b,pre,1003,4808,7,0,1331.064,190.2154,127.0011,146.2847,103.5599
20,PLR122,unexpected_w,pre,1003,4812,10,0,1167.346,14.1079,12.9153,176.2422,100.3935
21,PLR122,anticipated_w,pre,1003,4812,4,0,1179.828,161.6058,119.506,318.735,324.9472
22,PLR122,anticipated_b,pre,1003,4810,8,1,1378.57,-91.2629,98.6275,210.8502,211.9489
23,PLR122,anticipated_w,pre,1003,4810,5,0,1049.03,196.4617,174.1141,180.5246,357.428
24,PLR122,unexpected_w,post,1003,4808,11,0,1111.92,171.6643,21.2943,140.0737,233.7313
25,PLR122,anticipated_w,pre,1003,4812,6,0,1185.252,-30.7438,-152.023,-11.3844,190.5064
26,PLR122,anticipated_b,pre,1002,4812,9,0,1317.682,81.2413,-38.7933,-56.7198,158.5722
27,PLR122,anticipated_w,pre,1002,4810,7,1,1298.178,36.1917,-121.7023,-325.6045,-2.9679
28,PLR122,anticipated_w,pre,1003,4810,8,0,1282.65,-59.9217,-127.7093,-49.6773,10.1357
29,PLR122,anticipated_w,pre,1002,4808,9,0,1387.314,49.0569,-139.0576,-204.9148,-72.5472
30,PLR122,anticipated_w,pre,1002,4812,10,0,1175.9177,19.8765,13.0529,168.9878,195.8323
31,PLR122,anticipated_w,post,1003,4812,11,1,1246.066,83.7772,-12.6476,-149.5597,49.1735
32,PLR122,anticipated_w,post,1002,4810,12,0,1516.6544,-257.6607,-217.5703,-192.0872,-221.9359
33,PLR122,unexpected_b,post,1003,4810,12,0,1422.804,-14.6969,-119.1741,-11.2683,184.4397
34,PLR122,anticipated_b,pre,1002,4808,10,0,1070.954,141.74,171.8154,297.1805,416.7141
35,PLR122,unexpected_b,post,1003,4810,13,0,1080.116,62.3401,34.3099,-62.6454,191.5058
36,PLR122,anticipated_b,post,1003,4812,11,0,1296.394,185.7124,207.7674,290.3077,311.4694
37,PLR122,anticipated_b,post,1003,4810,12,0,1256.037,42.8769,186.6353,227.8728,202.9202
38,PLR122,anticipated_w,post,1003,4812,13,0,1292.798,117.2885,-24.8358,-105.8463,178.2755
39,PLR122,unexpected_b,post,1002,4810,14,0,1390.982,38.7292,-169.8291,-327.5009,-123.5954
40,PLR122,anticipated_b,post,1003,4810,13,1,1218.98,2.0088,110.3881,151.1628,273.4969
41,PLR122,anticipated_b,post,1003,4812,14,0,1111.792,-16.7291,32.6065,22.8572,67.5591
42,PLR122,anticipated_w,post,1003,4812,14,0,1354.3788,-11.4956,-85.339,-65.696,44.6359
43,PLR122,anticipated_w,post,1003,4812,15,1,1186.98,57.8377,10.1762,-50.5241,44.875
44,PLR122,anticipated_w,post,1002,4808,16,0,1340.734,-75.1827,-46.2644,-87.6101,-66.8054
45,PLR122,unexpected_b,post,1002,4808,15,0,1179.99,-107.511,29.1146,147.1613,249.8713
46,PLR122,anticipated_b,post,1003,4810,15,0,1126.946,147.8607,260.9826,256.5246,555.9616
47,PLR122,anticipated_b,post,1002,4810,16,0,1835.6731,91.2993,27.4628,60.266,36.4635
48,PLR122,unexpected_b,post,1003,4810,16,0,1483.4336,131.4707,28.5898,83.0622,191.7009
49,PLR122,anticipated_w,post,1003,4812,17,0,2018.5572,-113.4627,16.3482,-5.5467,117.4133
50,PLR122,anticipated_b,post,1002,4810,17,0,1662.17,72.9225,-19.5063,156.725,387.3384
51,PLR122,unexpected_b,post,1003,4810,17,0,1593.068,168.7408,199.4599,166.2912,85.9866
52,PLR122,anticipated_b,post,1003,4812,18,1,1664.4411,114.229,-4.2941,-121.6932,25.6765
53,PLR122,anticipated_w,post,1003,4808,18,0,1367.058,190.8202,199.3375,158.0008,239.4273
54,PLR122,anticipated_b,post,1002,4810,19,0,1320.906,89.7116,258.4007,302.7179,485.115
55,PLR122,unexpected_b,post,1002,4808,18,0,1443.474,64.4882,-1.4719,95.255,244.7718
56,PLR122,anticipated_b,post,1002,4810,20,0,1198.122,65.5729,8.5078,-49.3867,66.9578
57,PLR122,anticipated_w,post,1002,4810,19,0,1353.934,-26.6269,-115.202,-187.5769,-51.2344
58,PLR122,unexpected_b,post,1003,4810,19,0,1256.656,17.8688,-131.363,-174.6119,72.26
59,PLR122,anticipated_w,post,1003,4810,20,0,1439.316,95.8156,-96.367,-50.503,19.5853
60,PLR122,unexpected_b,post,1003,4810,20,0,1423.0947,-99.2824,-111.0476,-16.8867,-0.98546
1,PLR123,anticipated_b,pre,1001,4838,1,1,3014.3695,-278.8405,185.141,288.204,377.4582
2,PLR123,anticipated_b,pre,1002,4810,2,1,2919.454,145.1184,249.4394,384.2162,566.9136
3,PLR123,anticipated_b,pre,1002,4810,3,1,2935.716,74.5487,355.2882,234.3092,574.9815
4,PLR123,anticipated_w,pre,1003,4812,1,1,2920.684,231.1731,305.4385,-131.643,-331.9739
5,PLR123,unexpected_w,pre,1003,4812,1,0,3048.048,-50.0525,-259.2392,-98.0606,198.6495
6,PLR123,anticipated_b,pre,1002,4808,4,1,2245.9166,-27.7683,428.867,569.8691,595.1738
7,PLR123,anticipated_b,pre,1003,4812,5,1,1940.9,542.7471,889.1386,601.8752,922.9298
8,PLR123,anticipated_b,pre,1002,4810,6,1,2236.218,210.9558,360.2544,-207.1193,126.7778
9,PLR123,anticipated_w,pre,1002,4810,2,1,2625.512,40.301,174.6225,-48.8754,209.5909
10,PLR123,anticipated_b,pre,1003,4810,7,1,2110.62,259.0147,29.7308,64.1153,487.1174
11,PLR123,unexpected_w,pre,1003,4812,2,1,2598.3372,-307.678,-204.5243,-33.7591,176.7889
12,PLR123,anticipated_w,pre,1003,4812,3,1,2112.806,-131.8711,213.2632,183.1709,130.8558
13,PLR123,unexpected_w,pre,1002,4810,3,0,1934.922,571.37,358.2335,242.2083,622.5654
14,PLR123,anticipated_b,pre,1002,4808,8,1,1431.0748,316.3407,572.454,417.8202,507.6038
15,PLR123,unexpected_w,pre,1002,4810,4,0,2705.97,-119.1608,-697.8276,-836.4406,-287.5225
