trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window0,window95,window190,window285,window380,window475,window570,window665,window760,window855,window950,window1045,window1140,window1235,window1330,window1425,window1520,window1615,window1710,window1805,window1900,window1995,window2090,window2185,window2280,window2375,window2470,window2565,window2660,window2755,window2850,window2945,window3040,window3135,window3230,window3325,window3420,window3515,window3610,window3705,window3800,window3895,window3990,window4085,window4180,window4275,window4370,window4465,window4560,window4655,window4750,window4845,window4940,window5035,window5130,window5225,window5320,window5415,window5510,window5605,window5700,window5795,window5890,window5985,window6080,window6175,window6270,window6365,window6460,window6555,window6650,window6745,window6840,window6935,window7030,window7125,window7220,window7315,window7410,window7505
17,PLR137,unexpected_b,0,pre,2nd,1002,4810,6,0,3289.5535,-132.5067,-84.0158,-46.6478,-20.7013,5.2246,42.3955,86.6718,125.9976,152.5551,170.7543,185.5914,202.0145,224.9626,260.3806,284.6383,199.6165,55.884,-21.573,-41.15,-22.8075,37.0924,118.5569,196.6638,247.262,267.1141,287.8189,313.5405,337.6777,346.0639,359.322,379.4083,389.3741,378.4891,360.257,329.0465,267.8231,195.4865,155.0196,161.7174,171.1775,178.3054,191.5719,176.2799,125.4216,72.1894,71.5181,144.3136,244.4137,356.0497,468.7534,561.6131,607.2085,660.9089,744.1054,816.6795,865.7556,895.1221,912.8601,864.9657,415.0105,-188.9914,-612.9246,-859.7278,-1002.2582,-1082.4004,-1088.4885,-1029.3026,-934.5547,-822.5135,-689.8267,-555.255,-429.3498,-340.6423,-271.2644,-204.6967,-139.9083,-75.4208,-16.516,34.0805,89.8547
18,PLR137,anticipated_w,1,pre,1st,1002,4810,5,1,3033.6019,-150.6231,-149.4482,-126.7277,-75.232,2.3029,84.2957,152.9181,208.1757,243.0975,258.1891,266.5138,295.8159,349.3076,426.5672,506.2748,569.2728,605.6566,592.5568,527.0401,430.4656,362.8208,343.9,377.447,444.9287,517.3526,569.9267,605.0176,629.6484,655.7217,687.5618,719.3539,736.9637,758.6197,785.1008,799.7778,818.4514,841.3892,840.0983,819.6116,809.2674,818.0716,845.5052,777.5049,262.6789,-336.3187,-769.4228,-1039.0615,-1197.3286,-1300.1491,-1367.6897,-1409.2154,-1431.8193,-1442.0942,-1448.6298,-1446.8259,-1443.1658,-1445.7536,-1447.98,-1456.9484,-1446.6835,-1385.3803,-1272.6964,-1135.1338,-980.808,-821.7256,-673.2711,-551.9995,-473.5285,-388.4811,-294.7003,-200.5123,-114.2377,-44.0839,1.4752,7.2796,-4.7326,-6.9343,-17.095,-19.9645,-3.7801
19,PLR137,anticipated_w,1,pre,2nd,1003,4812,6,0,2923.1682,-154.7698,-123.4601,-90.4016,-55.4155,-6.493,55.9918,128.973,203.1755,249.4194,285.412,322.5202,362.2967,379.4122,389.5299,419.2732,448.6777,456.896,403.5745,289.3404,175.9168,112.2728,78.8523,69.2294,91.7944,147.4585,207.9805,251.3187,254.9955,244.9046,248.9106,265.3888,281.6736,300.8012,337.6615,383.2813,424.2154,467.7927,509.3296,546.0419,580.0064,624.7438,664.604,528.1456,-23.8891,-551.9591,-695.2767,-696.0487,-695.8086,-695.3645,-694.6519,-693.6099,-692.1731,-690.2813,-687.8684,-684.8751,-681.2341,-676.8874,-671.7667,-665.8147,-658.9623,-651.1533,-638.1055,-568.4306,-466.0078,-381.3552,-347.1065,-361.8756,-369.9716,-333.4126,-273.064,-215.3848,-162.0466,-108.8178,-61.2482,-20.3485,12.9606,37.8669,53.4374,67.0211,95.5878
20,PLR137,unexpected_w,1,pre,2nd,1003,4810,7,0,3064.4669,-126.9813,-116.5173,-84.04,-46.6443,9.6637,65.7492,108.5691,150.358,191.2364,228.7713,260.5945,284.2561,297.9723,326.1497,335.2308,226.0812,110.923,53.2666,40.9035,52.5644,60.4558,73.5132,102.4056,130.4115,150.8835,160.1067,172.1556,170.6598,161.0667,148.6723,136.9719,125.4011,98.8363,52.3949,33.9851,50.793,74.9664,73.1783,56.9417,34.1675,3.7028,-35.5102,-187.4392,-669.3611,-1139.8155,-1445.1507,-1601.452,-1674.9204,-1699.6505,-1681.2948,-1643.7942,-1616.8367,-1610.0081,-1609.9242,-1606.4571,-1595.5189,-1587.3385,-1588.3061,-1592.6229,-1596.0212,-1550.8512,-1446.7313,-1304.2555,-1157.3736,-1033.3856,-940.995,-872.4129,-803.1166,-721.8223,-634.2399,-546.7071,-487.2715,-436.2105,-385.0341,-343.864,-304.8746,-266.713,-226.1058,-200.7254,-203.1316
21,PLR137,anticipated_b,0,pre,2nd,1003,4812,8,0,3088.8711,-111.1458,-90.0711,-66.8469,-23.6033,29.3215,60.896,84.0583,105.1135,104.9499,108.0864,135.56,193.4633,274.5451,350.6066,423.6535,482.819,513.793,519.3908,505.0268,490.0143,484.3767,476.1747,471.2892,478.1214,488.7415,476.0002,460.0374,444.9656,437.2198,416.1863,391.7449,349.0876,305.6761,232.2313,106.4112,-9.6775,-70.2449,-109.812,-128.2376,-135.7008,-159.9069,-166.4222,-143.1177,-115.9424,-89.5489,-36.2955,49.1705,149.1693,255.9915,358.4916,497.5175,664.9165,836.3244,965.637,1042.614,1088.8573,1113.3538,1135.8956,1156.1114,1033.7449,468.1386,-141.797,-558.2215,-803.3522,-928.2296,-992.7524,-992.4604,-925.6179,-819.7504,-702.7591,-578.8822,-466.5925,-382.6509,-346.2647,-330.3316,-310.0032,-306.1968,-305.8999,-299.7057,-278.9394
22,PLR137,unexpected_b,0,pre,2nd,1003,4812,8,0,3095.2799,9.8932,-22.7405,-59.6927,-75.1274,-55.8024,-11.299,46.775,118.8559,174.499,204.1874,208.7822,193.6389,199.468,233.9729,260.536,259.9296,184.0033,53.9051,-50.7595,-116.2586,-150.3611,-144.683,-106.9916,-57.6422,-27.268,-1.6901,22.8145,31.965,38.4693,43.6593,40.0875,29.8647,31.1279,33.167,41.289,40.3595,55.7214,104.5115,163.9404,221.9542,254.6402,271.8742,286.411,258.0587,228.2095,244.08,280.644,380.4219,447.8723,512.1066,585.6245,671.5698,756.4527,842.302,920.6066,998.7939,1062.0883,1104.1541,1056.0922,591.591,-30.6047,-468.1295,-728.3691,-876.3448,-961.7118,-992.7955,-967.5605,-896.7105,-798.6234,-677.2986,-551.0473,-441.2324,-350.0792,-279.9121,-235.8794,-196.688,-168.3568,-142.5739,-116.8045,-84.0691
23,PLR137,anticipated_w,1,pre,2nd,1003,4812,7,1,3475.3579,-68.1415,-50.303,-29.1981,-12.5008,17.2832,44.2414,55.773,45.328,22.4129,0.45465,-6.2924,5.0944,29.8915,68.43,106.496,129.4906,148.2352,169.0852,123.0936,-0.42124,-98.2202,-130.9027,-118.0046,-76.4716,-21.8711,34.0473,100.3644,157.5238,188.7773,220.1052,236.7029,232.3805,242.0013,256.1419,277.8211,294.4851,292.5451,270.4222,248.8011,235.0819,209.8687,161.7554,23.4729,-478.6645,-1023.1377,-1392.8132,-1604.8494,-1733.5787,-1820.676,-1878.8352,-1920.5561,-1950.2342,-1959.1917,-1962.3667,-1963.5548,-1967.7353,-1980.9574,-1993.4225,-2008.4247,-2017.8894,-1991.0246,-1896.8194,-1756.2908,-1600.7486,-1472.2087,-1357.9214,-1232.437,-1095.6137,-969.5306,-873.2542,-800.3154,-732.1864,-676.0226,-643.2345,-595.55,-542.8846,-503.3601,-495.851,-516.693,-618.3504
24,PLR137,unexpected_w,1,pre,2nd,1003,4810,9,0,3060.3108,-151.5429,-127.8636,-87.0163,-26.6752,35.7465,83.4956,112.293,134.0712,169.1973,207.1981,229.3715,255.4135,296.838,339.1389,365.634,371.7451,359.2738,311.9312,254.6586,218.5097,207.1191,208.1045,199.6344,204.4889,228.2777,280.4702,318.7811,332.2257,330.364,326.6055,334.9209,350.0566,350.892,338.0595,307.5158,262.2069,194.0863,122.0924,75.6973,37.1103,-25.0399,-83.721,-213.5038,-676.6898,-1147.1211,-1452.5915,-1608.8052,-1674.3349,-1690.7946,-1690.4857,-1676.5591,-1665.8347,-1671.1798,-1675.9988,-1679.8831,-1684.5248,-1694.0017,-1680.3849,-1636.4276,-1562.7865,-1458.3328,-1288.7821,-1104.951,-961.7441,-853.0253,-771.0076,-707.5225,-654.6683,-604.3912,-557.4579,-531.8754,-500.9509,-506.9872,-528.6032,-534.1951,-543.1325,-562.3452,-591.5715,-597.3839,-560.267
25,PLR137,unexpected_w,1,pre,2nd,1002,4808,10,0,2673.2735,193.61,178.6182,126.1644,29.0589,-77.8772,-140.0794,-147.7612,-139.8633,-138.663,-156.1844,-153.3929,-132.0348,-137.334,-149.2384,-161.3239,-153.3551,68.1212,222.7669,193.1364,90.9314,-23.299,-94.0086,-125.2382,-129.9961,-92.174,-15.8041,57.4927,121.0368,185.7529,239.5295,277.0322,304.1696,326.9123,353.5499,383.6287,423.6836,465.0122,510.4216,549.8234,566.6024,579.883,596.2784,478.4076,-78.2281,-632.2072,-961.3814,-1123.6221,-1196.0232,-1239.2675,-1258.4309,-1256.3198,-1263.1865,-1281.6621,-1307.5301,-1335.5418,-1361.3947,-1389.6281,-1414.1398,-1425.947,-1414.4992,-1358.1991,-1244.0932,-1090.5299,-946.3181,-846.8632,-765.1635,-684.0643,-598.5471,-492.4091,-368.064,-256.3403,-171.7745,-105.3828,-59.0178,-30.2233,0.50867,38.218,39.3208,1.326,-43.3756
26,PLR137,anticipated_b,0,pre,2nd,1002,4810,9,1,3075.1208,-95.0183,-62.4985,-37.5668,-24.9042,-8.1688,24.5752,69.7155,109.8613,123.7836,111.1991,97.3911,94.6331,93.7564,100.6218,114.4524,129.4657,158.9932,186.1516,145.8214,47.1441,-53.0072,-105.7767,-100.7866,-78.3548,-36.983,12.095,48.6786,85.3066,126.1109,166.3715,190.4456,201.3249,218.0718,240.8522,265.4383,298.3803,331.7066,365.3557,400.929,434.449,457.2857,497.0146,535.5523,549.4648,543.2032,562.3057,606.6467,654.2666,714.8448,788.8467,867.1182,954.0971,1033.1441,1091.3615,1117.9966,1136.7426,1153.1309,1171.6847,1093.5289,579.4065,-54.3465,-501.7659,-762.0111,-916.2007,-1005.5298,-1018.484,-945.0953,-810.7842,-674.0141,-577.6006,-515.2228,-473.249,-463.0487,-438.6321,-371.3173,-278.2471,-177.2945,-92.3209,-35.4243,-95.3373
27,PLR137,unexpected_w,1,post,3rd,1003,4812,11,0,3061.118,-124.0976,-107.6944,-67.166,-21.731,11.5372,53.286,97.8718,132.3135,165.0313,179.3932,212.4379,263.4141,319.7069,384.5042,440.2863,476.9054,521.4862,554.2035,580.9607,598.9944,621.8581,641.5226,646.978,649.4355,669.0274,696.2827,714.7217,716.5597,695.7443,671.4784,648.0206,625.2656,614.2379,615.9732,625.5827,624.3802,603.8183,555.3414,515.7817,505.2948,504.1962,499.037,309.1074,-261.9897,-824.1494,-1195.6836,-1398.2506,-1503.6278,-1569.9385,-1609.1521,-1624.8522,-1625.3658,-1613.6624,-1587.5334,-1544.8562,-1487.3965,-1417.1416,-1335.8946,-1245.6157,-1148.1351,-1045.386,-939.2255,-825.7195,-713.5628,-638.4734,-564.2117,-502.6239,-466.9455,-425.4947,-379.7115,-350.5278,-292.1361,-249.0659,-207.7722,-135.5317,-55.8384,3.1466,24.5075,55.1937,57.0924
28,PLR137,unexpected_w,1,post,3rd,1003,4810,12,0,3195.3486,-58.7253,-45.985,-27.7248,-11.713,7.2458,25.1591,45.8245,56.7647,61.9346,62.842,61.2538,60.1166,57.9441,54.4727,49.4577,42.632,33.7543,22.554,8.7936,-7.8015,-27.4649,-50.4749,-83.4466,-137.0872,-157.5595,-195.808,-246.9374,-276.3731,-259.0726,-211.8538,-152.3158,-89.5881,-30.5654,16.8264,55.9176,80.5182,98.9707,114.414,132.4665,149.3528,172.9218,202.8755,86.1255,-480.5052,-1055.397,-1413.673,-1656.8749,-1754.8192,-1691.8788,-1642.6476,-1581.0038,-1532.1924,-1493.497,-1460.7992,-1435.6258,-1391.2865,-1337.2665,-1343.9554,-1414.193,-1495.1653,-1515.3311,-1444.3685,-1287.0487,-1098.3671,-931.6613,-790.4603,-675.6534,-588.5097,-529.9031,-500.7194,-483.4891,-460.5043,-454.8792,-459.7463,-442.9846,-405.1453,-366.8915,-332.7521,-303.8031,-296.1974
29,PLR137,anticipated_b,0,pre,2nd,1003,4812,10,0,3089.7311,-7.9407,-9.131,-15.9939,-20.3655,-28.6206,-9.7482,28.1668,49.2705,57.3054,63.4567,64.1069,50.615,51.626,77.5233,123.0167,174.014,218.0342,253.1973,304.6927,363.3635,412.4932,457.4148,490.0475,486.7541,453.035,419.0011,398.6987,407.0219,410.339,395.0127,391.9559,395.1448,425.9343,473.8703,529.9173,580.7266,619.1605,648.1914,678.4266,703.5929,720.9202,739.9303,759.4207,754.0973,707.703,693.9666,744.5355,794.1059,842.1003,906.9737,1000.145,1103.8299,1189.7969,1239.879,1250.0261,1237.5025,1241.5435,1258.283,1191.7893,721.0031,119.004,-308.4575,-574.4756,-735.2455,-840.2077,-871.6258,-835.3264,-761.0589,-697.9735,-636.754,-546.7031,-439.6924,-337.8574,-268.6137,-232.4663,-193.4342,-154.5258,-112.4471,-70.4794,-27.9444
30,PLR137,unexpected_b,0,post,3rd,1002,4808,13,0,3396.2726,-30.7458,-28.0477,-3.904,5.9282,-2.1348,-1.3625,11.8286,35.9544,54.5348,58.2816,24.9482,-40.6979,-124.1175,-211.2667,-288.0478,-339.7969,-240.6227,53.9915,17.3873,-208.4942,-391.5396,-507.6928,-553.6046,-538.3713,-469.8559,-370.0514,-269.0477,-188.9236,-122.4669,-82.7524,-45.9881,7.9594,59.4238,94.3784,106.3167,108.1772,119.9863,151.4317,190.6598,224.2955,253.3354,282.7137,275.1879,211.5279,107.3324,50.989,57.511,113.9357,187.9634,242.3871,291.334,369.7799,467.0912,574.3618,675.8607,773.2652,835.2894,862.5175,829.0331,397.0352,-229.5209,-687.5954,-953.4418,-1109.4738,-1179.0591,-1171.928,-1118.442,-1036.9413,-941.0442,-844.152,-759.6802,-701.2165,-658.8181,-571.4767,-499.3215,-478.8353,-455.9061,-424.2722,-384.1803,-340.1018
31,PLR137,anticipated_w,1,pre,2nd,1002,4810,8,0,2970.1357,-239.543,-196.678,-132.1306,-51.9866,22.5858,110.2529,190.7074,244.6269,295.8534,354.4406,406.7384,460.8536,516.692,573.2961,629.6975,684.9248,737.6423,775.6792,797.6364,801.0904,792.9536,786.579,791.2167,800.419,818.4978,831.9442,838.2541,856.676,873.8137,890.2079,905.3974,907.3824,915.3723,932.8093,952.724,964.9967,969.4744,961.1571,957.6487,948.2549,954.4234,963.2874,823.6024,211.4261,-439.8156,-871.1128,-1122.3385,-1266.8633,-1356.9414,-1409.5618,-1430.3798,-1426.7938,-1415.4839,-1406.4502,-1398.6889,-1407.0608,-1426.4023,-1448.5272,-1467.6357,-1470.1924,-1434.7271,-1333.795,-1185.9793,-1031.3756,-888.8126,-757.5864,-633.3917,-514.5772,-414.6072,-327.8588,-255.1247,-177.4785,-104.9784,-55.2311,-31.4618,-8.2524,1.0454,10.21,27.812,50.7955
32,PLR137,anticipated_b,0,post,3rd,1003,4812,11,1,3218.8936,-172.9055,-117.5267,-54.7575,-9.9473,25.9716,61.57,98.2654,148.0514,190.8848,219.6954,237.7009,266.8261,302.7163,338.6776,368.0146,385.4536,392.1351,404.4371,386.5669,342.632,318.3037,297.2297,288.3756,301.2222,327.654,355.9994,392.217,422.3247,442.6145,445.5462,430.5248,417.8336,419.6187,429.607,405.6549,369.2547,330.4142,321.485,346.3768,391.5254,439.3505,463.9611,478.5082,472.9523,448.4818,453.1847,495.228,565.2222,647.2255,741.3388,848.8811,946.2522,1025.396,1073.1048,1097.8505,1103.44,1111.572,1138.0131,1059.3411,533.7915,-126.0747,-594.4571,-868.7958,-1015.0752,-1071.6189,-1052.6716,-966.1997,-851.6041,-758.8596,-720.7532,-722.5739,-750.4654,-742.8953,-685.1593,-595.6117,-494.5571,-395.2843,-312.0389,-227.1648,-153.4013
33,PLR137,unexpected_b,0,post,3rd,1002,4810,14,0,2546.9523,433.2684,212.2023,33.4818,-125.2155,-236.8643,-244.8785,-157.2541,-14.8098,144.2773,271.343,360.8658,445.3039,528.5707,598.5475,660.1302,708.6479,749.3143,781.3505,794.2459,779.3614,760.1426,754.8936,731.4525,697.338,671.6953,660.7108,640.6761,583.5513,496.7671,432.4001,390.4325,348.8853,305.9019,287.0969,278.7926,247.1319,189.5435,138.2839,134.8275,179.6791,259.5784,348.2706,421.984,464.5611,510.2006,588.3001,689.3006,801.9007,904.938,995.5867,1099.3615,1214.8528,1320.1434,1398.0598,1447.2369,1479.7983,1514.9295,1516.9645,1355.4973,1011.6899,579.3708,160.7151,-137.7772,-270.9977,-331.6521,-366.5728,-402.9131,-421.5758,-411.6606,-360.2892,-274.6011,-166.9902,-52.2805,49.318,119.1013,166.039,217.2522,254.6079,294.7914,348.2027
34,PLR137,unexpected_b,0,post,3rd,1002,4810,15,0,2947.2376,115.4567,57.393,17.3024,-7.2067,-32.897,-57.198,-61.6198,-39.4479,-47.8303,-110.5141,-144.5981,-171.3195,-208.2376,-245.1556,-271.3732,-257.9414,-231.5913,-290.7761,-394.6517,-457.879,-463.2614,-409.2955,-324.7261,-218.2576,-92.5135,13.4921,97.2195,161.9299,218.6408,270.2855,318.5656,369.3439,413.8211,430.4667,436.6362,435.7708,437.5983,452.8599,464.5103,469.2689,474.7174,479.0365,483.3385,461.5117,413.3683,402.7772,442.2638,519.5258,612.053,716.2213,828.5669,926.6059,973.9094,1004.6347,1059.8249,1099.7978,1135.6493,1136.7631,1018.5276,788.718,492.3301,172.2213,-128.4122,-366.0941,-497.9954,-502.6091,-431.6049,-340.3667,-265.1516,-214.9785,-137.8023,-19.3018,92.2306,150.066,189.9518,248.4396,293.8951,336.0948,355.1671,360.2026
35,PLR137,anticipated_w,1,pre,2nd,1002,4808,9,1,3374.0236,126.081,106.4404,70.3816,27.2042,-48.7081,-103.8812,-94.4441,-75.9016,-56.7256,-34.4822,3.5662,44.9248,90.5841,146.7825,209.7257,275.2596,309.7204,342.0844,378.4852,403.5698,416.8638,422.253,441.1562,435.9926,387.9615,354.6457,349.2464,355.679,371.6966,377.5607,381.385,376.6378,380.2357,397.2854,421.9704,443.7436,465.0963,485.6503,502.47,520.4454,544.095,562.7885,471.8884,-55.2127,-658.7966,-1078.2956,-1330.9615,-1492.1023,-1618.6035,-1709.6146,-1774.9692,-1814.1881,-1842.4696,-1869.0403,-1893.3285,-1924.1057,-1944.4084,-1955.3406,-1960.9839,-1938.5241,-1828.577,-1655.3166,-1477.6828,-1343.0718,-1210.3051,-1074.0873,-964.7247,-863.191,-791.7577,-744.9168,-675.2965,-610.2512,-551.275,-496.8195,-444.2392,-405.2314,-407.5883,-415.8732,-420.4777,-422.4883
36,PLR137,anticipated_w,1,pre,2nd,1002,4810,10,0,2942.608,-180.5595,-155.351,-99.1037,-48.8587,5.3006,76.9968,149.3746,204.345,243.3232,279.2659,314.1085,378.7946,463.7008,553.0371,615.3566,651.2466,662.5139,688.1824,712.2704,738.0941,774.7459,805.5856,830.2041,842.836,833.3219,826.0126,834.9107,857.2479,868.9558,866.9206,868.2734,867.0422,873.0285,884.1809,882.79,854.9056,810.7479,753.4649,685.1467,615.7502,589.3835,598.8889,479.6488,-73.8616,-636.4294,-1010.7013,-1228.4723,-1351.7383,-1430.4077,-1478.7775,-1502.0238,-1516.7521,-1531.3448,-1546.6963,-1559.6403,-1562.912,-1552.3805,-1538.9978,-1525.8121,-1512.9053,-1475.0655,-1376.0803,-1230.2636,-1065.1569,-905.7657,-761.9687,-632.116,-532.972,-443.1909,-358.3472,-287.9234,-231.4655,-185.7525,-134.4988,-71.5336,-23.5105,24.8215,58.1659,67.929,67.2954
37,PLR137,anticipated_w,1,post,3rd,1003,4810,11,0,2709.6651,-118.3263,-180.8692,-180.4164,-120.758,-29.5078,77.2903,182.2129,276.9596,359.2375,435.346,514.0344,584.623,644.5545,692.512,727.3498,747.6421,750.1158,735.8901,621.3187,437.2632,329.5003,306.2766,325.3668,359.8068,390.6665,435.3999,470.0917,478.4981,484.8413,508.3082,546.4042,586.2836,614.7532,621.5452,618.6423,623.9234,647.175,659.3415,658.5283,673.2478,702.2983,723.9242,598.3413,71.98,-467.9942,-821.4319,-1044.4177,-1174.5502,-1256.9581,-1308.2582,-1342.2697,-1370.4585,-1393.1209,-1409.6272,-1415.6894,-1414.9621,-1408.7038,-1404.9246,-1405.6843,-1404.7638,-1365.2034,-1271.4881,-1130.3547,-962.875,-806.8692,-669.6522,-563.3743,-461.4844,-361.9938,-280.6322,-194.5843,-118.0058,-52.1647,0.33779,45.2643,86.8072,115.1822,141.147,165.2018,186.8592
38,PLR137,anticipated_b,0,post,3rd,1003,4812,12,0,2928.186,233.2188,266.4996,291.3051,294.8244,269.7244,50.8229,-378.0934,-788.7038,-929.2144,-772.1551,-557.8873,-343.8851,-155.1882,-17.2005,44.4045,38.6162,43.8565,24.6428,-17.1617,-67.9265,-102.555,-114.4255,-91.1558,-50.6499,-65.0699,-121.7141,-173.9436,-221.1281,-248.2353,-239.4167,-200.0971,-131.4217,-40.4534,41.3888,120.0024,187.4746,251.0844,307.1701,335.9594,322.5058,298.5092,281.5691,266.4152,230.3342,205.6546,237.0339,319.604,419.0131,522.5508,631.2226,744.7711,853.5012,948.7379,1020.2293,1060.2894,1067.8586,1068.8536,1083.3151,1022.368,520.4837,-110.3322,-547.5396,-794.0291,-913.014,-973.1558,-977.4305,-921.0321,-816.4155,-663.314,-487.3626,-331.001,-218.7137,-154.2468,-146.9302,-212.9445,-325.0806,-401.6439,-405.3905,-361.2047,-306.9161
39,PLR137,anticipated_b,0,post,3rd,1002,4810,13,0,3224.3983,-13.9366,-0.53323,8.9244,-9.5711,-27.7418,-22.2929,5.617,44.5663,56.5305,46.4449,39.5114,36.6064,35.1521,36.3582,56.9055,106.7916,129.8606,116.7575,117.1561,133.9099,154.0371,171.605,188.4015,209.0919,237.0839,258.8833,261.7663,253.6871,217.4542,141.6679,70.8015,38.2289,42.7739,89.2085,137.097,190.2802,238.0367,260.8654,278.5541,302.0769,329.4227,341.4243,334.2603,272.7096,181.5622,149.7696,184.1153,242.5896,313.6498,399.7579,526.2616,687.408,854.0405,970.8424,1040.9538,1076.1935,1088.0035,1093.5967,1023.458,519.7337,-122.4927,-576.7198,-840.3082,-981.8127,-1052.468,-1057.0434,-1005.6351,-917.4778,-828.0565,-762.8156,-726.0479,-713.8931,-683.9693,-620.4212,-531.8447,-434.7636,-333.4353,-242.2775,-172.8281,-105.0068
40,PLR137,anticipated_w,1,post,3rd,1003,4810,12,0,3270.2611,171.4345,168.2457,136.9409,65.9447,-77.3971,-170.728,-173.1705,-120.5426,-43.8002,27.0817,64.1743,89.2816,107.3095,126.1696,158.4439,172.3141,122.653,-44.5335,-233.7798,-394.548,-521.0987,-593.4627,-610.2734,-559.2215,-456.8474,-337.3602,-229.3967,-147.8871,-97.7887,-59.6292,-20.3227,4.1054,32.3593,62.978,88.6603,81.2221,65.8975,63.9022,90.9758,125.3349,133.3928,134.4174,11.6182,-526.5568,-1079.9328,-1431.9287,-1618.9226,-1719.8896,-1778.537,-1813.9404,-1836.8155,-1853.0487,-1859.5413,-1857.6713,-1856.5485,-1860.1957,-1846.3682,-1824.0703,-1788.5272,-1741.1295,-1667.8899,-1552.4048,-1414.7738,-1269.3719,-1121.648,-979.8412,-839.3742,-736.9674,-647.9915,-564.7121,-499.1059,-453.6555,-415.801,-387.129,-362.3521,-328.0066,-287.6981,-254.4797,-236.963,-248.3918
41,PLR137,unexpected_b,0,post,4th,1002,4810,16,0,2967.5819,-223.536,-144.6898,-75.6844,-13.5407,47.0282,103.377,137.9224,155.033,160.2147,160.5198,155.2612,144.5373,132.9627,124.5786,129.3101,143.7979,118.674,73.5909,50.6711,54.0416,79.5601,115.1274,151.1005,186.6566,214.0915,230.6955,242.5799,250.1704,253.5867,248.5364,243.8084,244.0195,241.6158,231.0686,215.6919,210.9928,229.8067,255.8612,294.5945,333.5676,361.5269,377.8712,379.3824,344.1257,285.8374,272.919,312.8773,381.0728,464.3117,550.7352,639.8009,754.4668,886.5333,1012.8475,1107.1579,1167.5339,1191.1278,1077.2935,772.1603,359.7383,-63.9896,-404.2003,-622.3994,-773.4375,-876.6639,-936.6225,-953.9032,-912.0778,-830.5755,-757.8439,-684.8579,-591.8706,-485.2903,-405.8789,-340.9761,-274.6332,-195.0581,-112.1367,-55.9293,-31.9085
42,PLR137,anticipated_w,1,post,3rd,1003,4812,13,0,2419.6396,114.4488,56.0713,-10.9836,-73.2989,-104.3037,-71.7379,-5.9206,47.7994,88.7425,117.089,180.4445,273.6907,380.2743,482.8962,565.9544,640.462,684.4714,718.8548,752.1678,795.6644,827.0228,835.8902,840.8413,872.0197,923.6899,967.5303,996.4965,1002.5786,996.7847,994.9756,997.8914,994.2875,980.9178,980.4487,992.4267,987.4924,988.0067,1007.7602,1035.7184,1056.9714,1081.647,1105.5124,975.1967,404.3075,-165.4462,-504.9207,-728.731,-943.5292,-851.3479,-883.5663,-892.4325,-867.2556,-839.6158,-829.2997,-836.2999,-849.0257,-859.6047,-863.455,-850.24,-824.5118,-787.8225,-741.3631,-686.4638,-624.3339,-556.2855,-483.5457,-407.4089,-329.1202,-249.9557,-171.1788,-94.0474,-19.843,50.1946,114.7657,172.6487,222.5257,263.1933,293.3156,311.7025,324.906
43,PLR137,anticipated_b,0,post,3rd,1003,4812,14,0,3065.2103,-77.67,-47.0629,-23.3523,-11.8792,-7.8923,7.0775,52.1965,91.5368,110.779,106.6172,105.9101,109.0854,114.9541,124.0435,136.8351,153.8635,177.838,234.1272,223.1387,74.5185,-66.8307,-145.4302,-177.2099,-193.2949,-160.4008,-64.5244,36.4878,108.9367,150.5554,177.187,209.9436,254.287,299.5388,320.259,328.3564,339.3569,362.3985,392.0554,414.0996,428.1229,444.7552,461.2632,480.6179,469.02,447.0992,457.2574,512.2735,593.5381,674.5146,764.5006,865.6013,969.2695,1057.0116,1115.097,1149.43,1165.4198,1187.7773,1212.5922,1168.1621,706.1199,68.0409,-389.8734,-658.5484,-806.9121,-882.0398,-882.3107,-827.3383,-748.5627,-674.1559,-613.4698,-545.2482,-487.0808,-451.8847,-429.4944,-417.1015,-421.6914,-452.5972,-486.2332,-505.4272,-521.6939
44,PLR137,unexpected_b,0,post,4th,1002,4810,17,0,3284.7991,117.7608,116.2784,111.1261,79.4487,17.9254,-57.9245,-121.4126,-204.1677,-247.2691,-281.5277,-322.0191,-348.3016,-332.863,-303.2439,-312.246,-384.1286,-445.7932,-467.9382,-458.4335,-477.1927,-545.4194,-599.6596,-603.368,-561.8728,-499.6809,-443.9195,-390.7944,-328.4484,-256.7137,-186.9778,-142.1222,-113.0702,-88.8055,-50.0161,-17.2009,9.1697,27.2536,38.1084,42.4318,37.7161,38.5351,45.9477,30.9164,-24.4193,-77.3684,-72.6263,-17.3952,57.8223,132.0393,207.3133,288.1979,402.2134,529.3429,665.8102,763.0636,825.3479,849.6095,845.8502,766.8348,289.7836,-310.882,-736.7058,-977.0211,-1106.5005,-1172.8246,-1177.9745,-1100.1614,-957.2398,-802.5946,-667.9003,-569.962,-504.0394,-453.4326,-397.2747,-336.1367,-266.6854,-194.2179,-136.0211,-86.2723,-35.161
