trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window0,window380,window760,window1140,window1520,window1900,window2280,window2660,window3040,window3420,window3800,window4180,window4560,window4940,window5320,window5700,window6080,window6460,window6840,window7220
52,PLR127,unexpected_b,0,post,4th,1003,4810,16,0,1987.9109,12.4713,-9.9524,53.0448,86.3282,-133.8343,-172.0161,-63.4837,224.0326,289.2226,59.9593,28.8288,244.3374,429.5592,892.2039,1137.2741,-208.2969,-347.7535,-85.2748,79.2047,279.0319
53,PLR127,anticipated_w,1,post,4th,1002,4808,17,0,2140.0234,-146.5584,127.1837,326.4172,532.4737,673.3513,367.5842,225.7332,556.1454,652.3,870.2768,722.3248,-756.7623,-1129.356,-1227.3976,-1295.009,-1084.3096,-759.4142,-524.8639,-377.3542,-315.4501
54,PLR127,anticipated_w,1,post,4th,1003,4812,18,0,2449.2928,5.7567,-3.6626,22.4791,16.484,-352.8925,-185.9326,-89.034,-134.7496,16.3039,-48.2241,-354.2987,-1346.6974,-1490.8966,-1435.3663,-1456.8983,-1348.8975,-1152.4132,-1004.0878,-862.4554,-693.4029
55,PLR127,unexpected_w,1,post,4th,1002,4810,17,0,2037.8193,-92.4283,79.5214,234.2618,362.1992,250.1979,15.3958,119.3293,234.8797,436.1621,618.1963,469.2264,-833.5538,-998.306,-871.5226,-650.5959,-353.9182,-62.913,-128.6303,-529.9961,-632.0245
56,PLR127,anticipated_w,1,post,4th,1003,4812,19,0,1782.0737,-54.5971,51.3095,77.0256,279.0876,245.0961,432.167,454.4005,343.2464,446.7311,427.5924,307.2314,-703.5479,-786.0432,-621.2002,-362.3338,-120.392,62.3208,52.3355,-145.2239,-187.5812
57,PLR127,unexpected_w,1,post,4th,1003,4812,18,0,2146.7325,-95.2268,99.3777,211.2028,337.6422,367.581,332.5388,257.3093,370.5466,491.8826,605.2634,155.608,-986.3122,-1116.3775,-1017.0128,-845.0948,-646.9899,-359.5106,-121.084,-6.8022,49.0298
58,PLR127,unexpected_w,1,post,4th,1002,4810,19,0,2028.6009,41.4987,-45.8073,44.0707,221.149,294.3192,365.6197,366.2979,503.7734,558.1339,568.6297,63.4838,-954.0268,-1060.4759,-1024.3742,-905.7798,-550.8916,-282.7943,-117.4527,-77.4552,21.6201
59,PLR127,anticipated_w,1,post,4th,1003,4810,20,0,2184.4063,-87.4125,79.8437,220.9085,368.4218,499.7508,521.8356,521.1756,482.7509,320.6983,103.3024,58.2115,-1020.4373,-1144.6675,-1054.3039,-1058.5909,-812.4805,-430.6931,-259.4382,-286.838,-344.2596
60,PLR127,unexpected_w,1,post,4th,1003,4812,20,0,2157.0148,-34.9689,35.2549,31.4327,134.1646,173.482,234.4598,317.2683,303.0934,96.5706,-95.3022,-218.1736,-1106.8734,-1162.3674,-997.0657,-856.2274,-625.4644,-459.2746,-356.055,-199.1542,-50.5214
1,PLR128,unexpected_w,1,pre,1st,1000,4838,1,1,2625.7278,-42.1524,24.782,85.0792,230.5109,292.8451,619.0573,508.2447,519.3116,475.3062,444.6351,305.8146,-768.8664,-934.0383,-947.7284,-942.3827,-498.0183,-115.8795,276.3231,489.9756,537.3653
2,PLR128,anticipated_w,1,pre,1st,1003,4812,1,1,3103.6289,-79.212,72.6944,168.8386,137.2668,132.6125,62.2403,105.3174,193.8253,250.7676,285.281,291.0038,-991.1288,-1327.5848,-1440.2502,-1485.058,-1216.6208,-852.885,-530.2028,-262.6789,-236.2935
3,PLR128,anticipated_b,0,pre,1st,1002,4810,1,1,2335.6049,-23.4889,9.9778,305.7645,640.6265,793.9005,850.5603,937.6402,717.848,760.0655,929.07,795.7656,1228.4076,1786.2947,2401.3336,2143.1722,628.3552,-70.4728,-211.2315,-167.7359,-41.6333
4,PLR128,unexpected_b,0,pre,1st,1003,4810,2,0,2418.311,-85.5689,84.758,16.4779,26.8315,-97.1086,-246.3092,-295.6193,-189.8671,-73.3859,-182.5475,-253.7462,-56.409,397.3126,775.2055,731.0561,117.4199,-1.2195,-21.6144,18.1233,26.3627
5,PLR128,anticipated_w,1,pre,1st,1002,4810,2,1,2579.5318,-104.1304,101.4248,68.6934,286.0085,349.8209,473.0567,315.1834,463.6686,464.7008,287.4142,243.7322,-736.7541,-1009.7406,-1078.2409,-1091.3913,-801.0921,-449.3499,-198.716,-94.2417,41.0902
6,PLR128,anticipated_b,0,pre,1st,1002,4810,2,1,2516.1927,-3.8513,-0.1751,95.0282,171.1645,119.7154,115.2916,80.951,22.693,233.0534,371.9465,591.9975,1076.2778,1734.6271,2234.3485,1954.5601,204.8933,-327.4742,-397.3141,-419.7294,-433.4809
7,PLR128,anticipated_b,0,pre,1st,1002,4810,3,0,2205.8482,-79.6248,70.9502,216.5975,415.7196,576.2701,903.6976,1046.6676,1137.4509,1074.9499,919.3022,907.6887,1339.5923,1984.7901,2732.968,2498.2785,772.1155,295.627,227.5194,236.9734,371.5731
8,PLR128,anticipated_b,0,pre,1st,1003,4810,4,0,2647.8982,-6.9187,7.6204,164.7737,28.5146,-22.4403,-64.6076,-23.6392,-138.0692,-273.2286,-209.1557,-93.2033,432.1765,1162.4163,1838.2614,1658.92,-124.9133,-409.2877,-307.3101,-226.4669,-252.7319
9,PLR128,anticipated_w,1,pre,1st,1003,4810,3,0,2610.803,-39.4834,35.3083,71.2928,106.6609,41.5512,31.0466,175.5488,202.7887,182.2861,289.1009,220.701,-862.886,-1079.6263,-1168.139,-1205.6736,-961.5022,-599.5326,-373.9156,-138.9793,-95.2476
10,PLR128,anticipated_b,0,pre,1st,1002,4808,5,1,2058.8127,-99.8831,79.8688,258.1768,435.4982,731.5847,743.6423,829.8,675.063,838.8923,867.958,996.9976,1166.8558,1942.395,2496.6436,2078.7236,384.687,116.5089,322.8074,407.5283,598.5949
11,PLR128,unexpected_b,0,pre,1st,1003,4812,3,0,2769.257,-3.4524,2.0492,-119.6342,-195.8877,-263.8414,-277.4022,-167.9309,-126.5492,26.2836,148.8857,425.718,641.0522,1109.2529,1652.5944,1523.3678,-148.6461,-465.1695,-409.5565,-246.4013,-162.0211
12,PLR128,anticipated_b,0,pre,2nd,1003,4812,6,1,2347.1489,-92.3994,78.0568,276.1847,585.854,647.0956,679.6897,613.7474,791.0674,820.4407,775.0973,756.82,1210.0227,1836.0695,2332.0404,1856.614,371.9761,-40.5752,-7.4491,-37.2003,83.9454
13,PLR128,anticipated_w,1,pre,1st,1003,4812,4,0,1938.261,-49.191,39.2127,293.7751,473.2746,474.1492,424.9331,501.5332,554.6178,487.68,513.201,502.4418,-408.6815,-592.3142,-656.4001,-613.381,-305.7583,19.1159,206.0208,286.1849,391.1061
14,PLR128,unexpected_w,1,pre,1st,1003,4812,4,0,2579.5127,-7.3294,7.6931,102.9119,96.6363,-77.6304,-145.1791,-48.8483,71.1568,91.2455,145.8367,-26.0779,-1029.0742,-1190.4423,-1277.1122,-1288.1761,-1028.6117,-776.7232,-732.6962,-646.0425,-586.1372
15,PLR128,unexpected_b,0,pre,1st,1002,4808,5,0,2350.8186,-5.824,4.4667,-20.9516,161.7434,305.6152,419.8125,364.834,236.4327,115.1483,37.0047,-159.4343,-39.8235,459.3905,1052.751,1188.8716,-364.534,-722.9908,-624.3239,-497.7549,-541.8459
16,PLR128,anticipated_b,0,pre,2nd,1003,4810,7,0,2350.404,-68.5783,62.8775,249.8388,414.3535,352.2079,144.524,53.8355,-7.4305,36.6329,246.2723,408.6771,684.2944,1322.6418,2060.4059,1837.1686,104.8319,-250.8293,-237.8666,-218.3587,-216.0904
17,PLR128,unexpected_b,0,pre,2nd,1002,4810,6,0,2257.9826,-72.9283,62.7788,77.9729,-52.5545,-110.9085,-260.9643,-248.2397,-33.8348,62.7213,227.4371,279.23,534.2256,940.9277,1374.0245,1258.1193,-202.8192,-509.3346,-606.868,-481.2281,-331.1376
18,PLR128,unexpected_w,1,pre,2nd,1002,4810,7,0,2188.7534,-60.8413,43.7984,237.4253,170.4657,33.7871,-64.3477,-244.2807,-319.6105,-337.5061,-283.2976,-299.4229,-878.6356,-963.9983,-1044.741,-1031.7981,-781.0135,-467.196,-225.5803,5.8663,115.9461
19,PLR128,anticipated_b,0,pre,2nd,1003,4812,8,1,2711.1767,-55.5298,44.8901,29.9358,196.572,314.2514,430.54,530.2128,431.2931,658.3327,638.3418,748.0054,996.1059,1678.3666,2060.529,1381.9936,-98.0812,-535.8572,-306.0554,-115.0188,-11.7944
20,PLR128,unexpected_w,1,pre,2nd,1003,4808,8,0,2410.1607,-39.0899,37.0567,-53.4277,-363.4125,-480.3683,-539.7411,-508.6057,-410.2774,-431.6274,-187.2058,-220.7356,-1000.9739,-1105.4578,-1205.9763,-1258.5649,-980.9306,-721.7869,-567.2687,-446.7678,-263.2204
21,PLR128,unexpected_w,1,pre,2nd,1002,4810,9,0,2802.1198,-101.9859,103.0707,111.5727,359.1347,292.9617,94.1253,-2.1213,50.1012,99.2025,70.1098,-126.4527,-1240.5438,-1385.8024,-1444.1482,-1456.12,-1256.9105,-978.978,-857.476,-815.6628,-700.3513
22,PLR128,anticipated_w,1,pre,1st,1003,4810,5,1,2854.3269,-75.4309,73.6106,36.7723,112.2533,-47.4348,29.3472,1.9281,6.2809,17.5288,-23.6991,-307.5752,-1350.004,-1486.1908,-1494.8543,-1510.0211,-1225.6115,-870.1206,-634.1197,-576.6337,-492.3622
23,PLR128,anticipated_w,1,pre,2nd,1003,4812,6,0,2604.5398,-47.131,49.9448,-63.8863,90.6948,147.9648,40.7069,52.8715,296.4779,267.8351,177.9788,-151.7616,-1113.0401,-1252.0766,-1311.0944,-1333.1563,-1067.8948,-651.1399,-540.3242,-536.4716,-549.3128
24,PLR128,unexpected_w,1,pre,2nd,1003,4812,10,0,2219.1792,-140.4521,136.9093,132.1854,136.3519,281.1207,412.8161,680.253,788.0314,876.2674,731.1742,411.061,-627.9572,-834.4261,-849.09,-901.3714,-683.1433,-446.2717,-214.3403,-140.0461,-174.0662
25,PLR128,unexpected_w,1,post,3rd,1003,4810,11,0,2124.9264,34.7183,-37.9049,-41.9302,-57.6142,-17.9697,-47.987,-9.6031,-29.6195,-98.8075,-83.4431,-110.4999,-832.9134,-872.5521,-920.2092,-953.1296,-664.9144,-360.2843,-117.9333,-118.8587,-76.0087
26,PLR128,anticipated_b,0,pre,2nd,1003,4810,9,0,2274.9182,-84.3941,75.6499,226.4288,314.7811,254.4985,337.1545,213.9151,338.3302,472.4348,433.4409,437.2881,603.5046,991.8858,1454.579,1305.6091,-45.1391,-300.2665,-217.3516,30.2074,46.2316
27,PLR128,anticipated_b,0,pre,2nd,1003,4812,10,1,2418.5308,-59.2776,53.5113,123.8283,151.5932,95.2316,265.8143,155.3106,43.9134,-100.691,-108.4991,31.0017,189.5219,744.5528,1410.7712,1286.8288,-282.2645,-516.0335,-264.9059,-167.0228,-29.7973
28,PLR128,unexpected_b,0,post,3rd,1003,4810,12,0,2854.3646,-47.5754,47.8245,76.0771,17.5467,-82.6293,-304.2635,-435.5188,-429.7136,-210.8675,-92.2519,84.5938,107.829,687.9098,1329.0539,1134.7874,-374.2686,-729.1344,-700.0204,-585.1577,-611.1343
29,PLR128,anticipated_w,1,pre,2nd,1003,4810,7,0,2350.7029,-43.4559,32.2723,161.5491,288.1939,305.8575,202.533,252.7672,313.9154,482.6862,522.3438,359.2356,-729.7969,-867.7483,-887.9362,-931.2549,-682.9367,-412.626,-336.8249,-321.0625,-225.0856
30,PLR128,anticipated_w,1,pre,2nd,1002,4808,8,0,2345.8663,-49.9565,46.9293,5.2346,28.859,73.5946,5.1364,78.7227,111.0893,58.1099,37.0626,-198.6719,-1004.6546,-1092.1459,-1124.3618,-1045.4308,-815.1217,-493.3426,-344.6282,-256.8856,-142.376
31,PLR128,anticipated_b,0,post,3rd,1002,4812,11,0,2371.1057,26.4226,-24.313,-10.0767,88.0529,173.2429,107.5798,-88.697,-218.6241,-220.6291,-187.6014,-118.2243,90.3332,522.9429,1129.1782,1106.7919,-316.6976,-616.199,-742.1676,-768.6205,-612.826
32,PLR128,anticipated_w,1,pre,2nd,1003,4812,9,0,2825.3642,-43.0155,38.6977,147.416,31.383,-219.9096,-206.4442,-220.0994,-342.8285,-279.0042,-178.5691,-274.2126,-1306.3859,-1455.6669,-1420.2725,-1457.7972,-1211.8819,-869.2127,-701.4346,-600.4321,-540.1313
33,PLR128,anticipated_b,0,post,3rd,1002,4812,12,0,3127.3979,23.7421,-12.8285,-139.2451,-232.3496,-366.5353,-235.7243,-283.5357,-296.4219,-346.0694,-540.4074,-405.3278,-229.847,198.9952,801.103,511.6913,-950.6609,-997.1944,-763.5634,-622.0403,-580.3781
34,PLR128,anticipated_w,1,pre,2nd,1002,4810,10,1,2577.6632,-126.4108,116.8834,243.9493,340.3719,534.7011,517.3223,572.8044,321.6441,-14.7431,-170.9709,-386.6793,-1204.3921,-1348.7649,-1305.5303,-1217.2732,-886.0382,-524.6804,-270.7873,48.4897,-24.3635
35,PLR128,anticipated_w,1,post,3rd,1003,4810,11,0,1934.5246,7.5718,-14.202,106.4523,167.2476,258.6319,295.7702,336.9029,255.6078,177.3907,72.4566,-220.1421,-752.4292,-777.8574,-800.8387,-785.7193,-507.5798,-377.0428,-269.5251,-107.9425,-27.8515
36,PLR128,anticipated_w,1,post,3rd,1003,4810,12,0,1928.2797,-57.9139,46.6991,214.2057,270.7698,340.5312,136.0528,137.7778,161.8656,147.9515,-33.8134,-198.5795,-772.3984,-849.6303,-855.5418,-824.7699,-560.1678,-311.0802,-227.1477,-107.8244,7.6576
37,PLR128,unexpected_w,1,post,3rd,1002,4810,13,0,1913.8657,-40.9905,37.2986,-14.6339,-55.6254,-93.4643,-177.1983,-194.0493,-239.8999,-58.6975,-40.492,-164.5484,-741.0459,-795.4053,-792.6686,-763.4239,-514.6311,-199.2082,-31.9103,27.0798,65.994
38,PLR128,unexpected_w,1,post,3rd,1003,4810,14,0,2437.1819,-87.1425,81.657,62.8169,-214.5229,-411.5413,-639.2761,-568.0306,-443.3449,-364.4934,-316.6386,-456.929,-1226.4907,-1276.0864,-1280.1505,-1234.7802,-934.6815,-621.8483,-414.6882,-282.248,-216.4265
39,PLR128,anticipated_b,0,post,3rd,1002,4810,13,0,2784.7792,-1.9369,1.6676,26.5002,-314.006,-74.5734,-321.2409,-368.9831,-353.0472,-298.6052,-191.0621,-129.4097,99.7505,632.6499,1269.9168,1122.7006,-319.7494,-680.9821,-730.7357,-586.5504,-565.2034
40,PLR128,anticipated_b,0,post,3rd,1003,4810,14,0,2715.4952,-91.8399,94.771,26.485,294.2684,420.7367,314.8997,584.584,645.0568,680.5093,732.0556,659.9533,824.6853,1271.8573,1858.3467,1360.311,-177.1926,-592.8619,-617.784,-683.5435,-685.6682
41,PLR128,anticipated_b,0,post,3rd,1002,4810,15,1,2477.7074,-117.8517,116.5126,167.9573,217.5374,261.4641,247.6036,88.0672,155.4344,226.9644,352.7752,439.1484,826.0905,1537.436,2114.406,1701.3969,70.7769,-240.9967,6.5867,159.3596,276.956
42,PLR128,anticipated_b,0,post,4th,1002,4810,16,0,2475.236,-72.9815,71.1798,70.8917,138.534,-1.9543,-282.1235,-423.4084,-354.8829,-324.5751,-290.5184,-172.4723,1.8381,490.1642,999.9623,965.0885,-290.4575,-360.7816,-44.9185,180.8445,301.9159
43,PLR128,anticipated_w,1,post,3rd,1002,4810,13,1,3101.9166,-24.0469,24.767,64.2124,123.9272,150.6945,-13.0578,-263.6046,-269.1834,-198.0364,-111.2502,-349.056,-1494.9834,-1712.4642,-1765.3973,-1740.2059,-1459.4195,-1148.9924,-867.8794,-746.5129,-736.5636
44,PLR128,anticipated_w,1,post,3rd,1002,4810,14,0,2963.1217,-55.5137,56.6678,-62.3117,69.1104,-47.4735,-481.9968,-500.3456,-316.6436,-264.2174,-168.7146,-403.6808,-1476.8248,-1697.0899,-1725.0938,-1724.9759,-1485.4125,-1283.3893,-1163.1967,-1132.0975,-1060.1621
45,PLR128,unexpected_w,1,post,3rd,1003,4808,15,0,2387.4196,-57.465,49.7458,166.24,164.8566,120.2832,150,172.307,188.3256,136.695,-115.1563,-272.0276,-1056.4634,-1051.9095,-1073.1775,-976.6462,-770.9798,-359.0221,-170.5085,-123.7839,-114.4272
46,PLR128,anticipated_w,1,post,3rd,1003,4814,15,0,2228.9657,14.1779,-21.4022,38.8637,95.5342,63.0489,139.4904,196.3901,141.14,187.0846,218.3272,-51.1176,-927.091,-978.4988,-982.3045,-969.7657,-699.0574,-310.7281,-176.3471,-22.0396,65.4433
47,PLR128,anticipated_b,0,post,4th,1003,4812,17,0,2354.1755,82.86,-85.4391,-56.9178,-140.8653,-15.4448,72.6426,-51.9632,-71.8106,-85.1613,61.9421,43.5325,250.0083,633.1166,1113.289,914.7052,-390.4312,-613.948,-424.0747,-229.6925,-136.0202
48,PLR128,anticipated_b,0,post,4th,1003,4812,18,0,2780.516,-72.8292,71.187,223.2804,462.4908,633.5826,685.2818,642.6489,632.4072,719.0233,831.1216,894.3752,1083.0504,1432.2003,1745.0067,1433.7788,-157.251,-377.0247,-357.6515,-256.1101,16.0826
49,PLR128,unexpected_b,0,post,4th,1003,4810,16,0,3310.3673,-37.8598,41.7414,-166.1475,-311.6905,-271.1485,-64.9167,8.0722,7.5758,-54.0035,-7.6198,48.0173,235.3326,594.2486,1127.7397,925.5118,-709.6017,-977.5105,-906.8519,-613.8297,-548.8816
50,PLR128,unexpected_b,0,post,4th,1003,4810,17,0,3148.5963,-48.0341,46.0701,44.585,202.2348,387.6229,257.8445,3.3013,-444.9045,-631.5678,-652.1388,-487.4843,-289.1834,113.7498,540.395,462.8803,-1008.5714,-1256.2235,-1311.2776,-986.6727,-725.5656
51,PLR128,anticipated_w,1,post,4th,1003,4812,16,0,2842.6667,-41.9625,37.4552,56.246,31.4712,-60.8335,-414.5887,-648.4473,-577.7646,-473.3995,-404.0749,-502.9477,-1426.9118,-1600.9239,-1651.745,-1677.8207,-1513.1829,-1291.1841,-1154.2223,-993.5819,-854.5112
52,PLR128,anticipated_w,1,post,4th,1002,4810,17,0,2478.8265,-53.5285,48.6149,125.0843,240.3331,113.0825,-5.4173,-80.5076,-263.3068,-449.5848,-499.2207,-591.0974,-1202.7903,-1245.5126,-1278.1233,-1299.7579,-1032.7287,-708.6503,-460.0662,-285.295,-222.4703
53,PLR128,anticipated_b,0,post,4th,1003,4812,19,0,3037.9234,1.3931,1.3869,-27.0596,-327.6951,-380.11,-337.9904,-209.3193,-249.4837,-242.9755,-262.9243,-206.6883,-4.3898,384.4386,932.4599,576.4572,-1107.0956,-1246.2523,-1015.1822,-752.5878,-645.4987
54,PLR128,unexpected_b,0,post,4th,1003,4810,18,0,2693.9493,-47.028,41.4692,49.5008,48.9195,78.3223,28.0093,98.7955,186.4956,137.0475,98.8269,39.5544,202.1871,646.5121,1042.5853,863.844,-607.9958,-769.8788,-357.8769,-71.5403,314.389
55,PLR128,unexpected_b,0,post,4th,1003,4812,19,0,3477.5711,-11.4632,15.8831,-119.6272,-230.1888,-252.154,-78.4126,-89.841,-104.7283,-98.466,-108.7072,-144.7018,-235.3767,168.1833,551.469,506.1663,-868.8182,-1103.927,-959.4915,-864.1406,-579.3844
56,PLR128,anticipated_w,1,post,4th,1002,4808,18,0,3434.6451,-5.7567,3.4396,-66.5899,-87.267,-250.519,-173.6548,-30.2709,160.3528,123.6817,-24.9249,-389.0549,-1722.9704,-1973.2033,-2033.0756,-2118.1184,-1886.7982,-1732.3116,-1555.3997,-1410.6311,-1284.3705
57,PLR128,anticipated_w,1,post,4th,1002,4810,19,0,2970.559,-47.531,47.9998,-16.1209,-221.0534,-355.324,-397.5652,-463.7469,-665.8855,-710.5971,-592.7697,-796.4784,-1606.564,-1706.4962,-1726.3967,-1727.2231,-1482.1013,-1217.049,-1029.7917,-817.812,-765.4507
58,PLR128,unexpected_b,0,post,4th,1002,4810,20,0,2123.1048,-52.2593,48.9547,90.951,-44.959,-229.6163,-239.5226,-225.7731,-149.6684,-204.7676,-254.3419,-116.5816,54.4011,400.3343,793.7132,715.2661,-313.7773,-342.9784,-183.9936,18.073,264.6734
59,PLR128,anticipated_b,0,post,4th,1002,4812,20,1,2585.4276,-3.0071,8.0159,-62.3521,-51.097,-130.0724,-127.2369,-206.1538,-249.1043,-297.4918,-124.3657,15.9786,314.1701,887.3094,1377.9117,1195.8867,-393.2671,-668.3234,-421.5108,-374.0754,-255.8949
60,PLR128,anticipated_w,1,post,4th,1002,4810,20,1,2478.9604,-144.9442,132.421,260.5813,138.0187,-89.3129,-98.9515,-155.8032,-319.9379,-292.2907,-249.5742,-492.8919,-1159.7044,-1243.2655,-1221.7688,-1216.7856,-959.2955,-585.3253,-319.8372,-279.4193,-217.7921
1,PLR129,anticipated_w,1,pre,1st,1001,4838,1,1,3396.7666,33.4983,-48.3064,271.9773,648.1203,717.4923,270.2415,283.8836,95.2784,267.7847,353.4351,-176.1236,-1437.1298,-1417.2104,-1330.0548,-1496.829,-1314.4678,-767.1117,-518.5167,-475.9483,-479.6751
2,PLR129,anticipated_b,0,pre,1st,1002,4812,1,1,2476.5384,-140.1334,112.0925,651.5408,1048.9757,1216.9487,1233.9733,1496.5672,1592.7319,1614.2249,1797.6646,1934.2604,2006.9821,2317.1447,2802.2931,2655.6226,786.0895,326.2443,437.7413,681.597,947.8589
3,PLR129,anticipated_b,0,pre,1st,1002,4810,2,1,3990.3125,-21.7201,23.1868,179.5376,469.9087,581.2643,662.4366,665.7213,857.3451,893.8388,697.3112,278.0804,292.367,823.1276,1523.5808,1312.3674,-247.4589,-737.6488,-444.8276,-524.1615,-421.2679
4,PLR129,unexpected_w,1,pre,1st,1003,4812,1,1,4302.7334,113.4692,-109.0048,64.9125,205.6363,164.5831,318.0032,510.4034,129.8377,-175.0362,-167.1877,-1102.6853,-2257.8304,-2296.802,-2264.0195,-2257.4045,-1810.8704,-1312.1299,-1100.3412,-1161.5831,-1022.5557
5,PLR129,anticipated_w,1,pre,1st,1003,4810,2,1,3177.8897,-17.9198,11.9003,254.9785,576.5731,726.5566,631.578,729.0225,739.3044,310.551,697.1591,533.4448,-984.9774,-1208.687,-1121.9684,-1077.471,-547.7659,-140.3172,166.4587,219.7438,59.9073
6,PLR129,anticipated_w,1,pre,1st,1002,4810,3,1,3530.012,27.9085,-24.1945,119.1056,391.6219,699.4398,812.138,1047.6942,1155.8444,1375.7394,1398.4391,730.6481,-1009.1959,-1218.9249,-1142.3124,-1245.6285,-939.2533,-335.4601,-81.3344,46.1598,45.386
7,PLR129,unexpected_w,1,pre,1st,1003,4812,2,0,3025.7395,23.3512,-37.0851,208.9059,559.3194,655.6095,414.2279,580.7882,597.2732,678.7706,1058.8761,181.5896,-938.0414,-1041.4618,-943.8878,-1055.8021,-647.9064,-65.3311,175.8264,186.4886,484.5214
8,PLR129,unexpected_w,1,pre,1st,1002,4810,3,0,3155.7331,131.6787,-152.1407,320.327,598.0485,615.9913,446.0113,429.9859,226.7867,214.4075,258.3138,9.3294,-1152.7859,-1123.6545,-1113.6132,-1024.3544,-692.3608,-1650.1651,95.1207,27.4815,185.6794
9,PLR129,unexpected_b,0,pre,1st,1003,4812,4,0,3470.0174,-1.2396,-10.0275,257.5625,536.1489,374.4785,322.2429,540.5214,523.0645,437.9861,611.6772,784.0393,1202.6959,1207.1238,298.4144,-343.835,712.8449,812.2782,867.1693,842.2848,546.8706
10,PLR129,anticipated_w,1,pre,1st,1002,4808,4,1,3851.5866,-119.326,111.0215,252.9707,476.6872,407.463,504.7631,761.4227,691.7411,735.526,1047.4208,421.2722,-447.3282,-612.3631,-639.8685,-952.6927,-939.083,-803.7045,-550.0335,-210.1011,151.979
11,PLR129,anticipated_w,1,pre,1st,1003,4812,5,1,3123.3217,-115.3604,89.5748,562.1295,976.8067,979.9016,604.9327,846.3124,1127.0558,1307.5894,1615.9215,1371.8358,-204.3759,-661.6929,-617.408,-567.2516,-217.2217,309.043,615.2428,698.5123,553.8875
12,PLR129,anticipated_b,0,pre,1st,1002,4810,3,1,3982.0516,187.8143,-177.9747,-98.383,-49.3216,91.4673,286.4054,312.0515,516.7266,823.4789,1012.2453,1069.0296,1279.499,1609.8319,174.7904,1071.1888,357.1023,-1240.6981,182.6117,424.5768,266.9967
13,PLR129,anticipated_w,1,pre,2nd,1002,4810,6,1,4027.0366,-52.3432,45.0328,183.0709,396.63,388.9156,396.2573,564.536,831.5013,1045.025,678.0957,299.5882,-1131.4621,-1315.7751,-1051.8897,-1211.5504,-1007.1533,-544.2962,-322.2772,-41.4272,48.335
14,PLR129,anticipated_b,0,pre,1st,1003,4810,4,0,3465.1663,117.7932,-147.8204,353.2969,471.0971,676.2923,930.365,1181.7043,1309.4736,1507.6452,1653.5143,1807.6818,1953.9162,2297.4289,2796.8935,2584.8486,1156.8652,261.2127,795.0419,713.9193,887.7874
15,PLR129,unexpected_b,0,pre,1st,1002,4808,5,0,3725.1438,-27.2833,10.0833,416.6507,489.731,108.4384,312.9704,574.6175,687.0602,485.0755,531.999,383.8704,607.3727,949.7949,1512.844,1464.0734,-85.9839,-442.5602,-412.6886,-661.8274,-755.7548
16,PLR129,unexpected_b,0,pre,2nd,1002,4812,6,0,2991.5928,-109.3631,99.3449,365.1741,286.5476,-51.0478,126.6538,420.3966,404.9745,738.1796,717.9998,752.4146,1091.2073,1631.6315,2314.8374,2248.2718,368.5083,-83.1924,-46.7892,200.1853,428.1779
17,PLR129,anticipated_b,0,pre,1st,1003,4810,5,1,3150.7906,-89.8297,73.0251,442.3041,847.4281,1033.2528,1256.6811,1013.2529,1275.281,1577.48,1820.4636,1856.4503,1774.8089,2450.2534,3077.9207,2758.3308,1047.0282,337.0672,735.3384,1180.988,1249.9826
18,PLR129,anticipated_w,1,pre,2nd,1003,4812,7,0,3608.5443,-61.4401,53.7376,263.809,717.554,953.9722,1132.2884,1090.0904,1228.5861,1572.0713,1358.5369,949.5848,-472.1257,-756.6349,-658.7693,-770.0915,-517.6658,71.1354,344.8995,384.717,335.5693
19,PLR129,anticipated_b,0,pre,2nd,1003,4810,6,1,4324.6478,1.4088,-10.3822,205.4564,489.9986,499.6624,619.1376,418.0163,242.6564,568.3147,834.9282,783.4958,1083.9858,1697.8831,2205.7055,2031.4759,338.7121,-470.8734,-330.1828,-152.6042,-91.8754
20,PLR129,anticipated_w,1,pre,2nd,1003,4812,8,0,4133.2447,-121.4318,109.9626,327.3389,456.6194,453.7705,544.7265,691.4313,910.2403,666.8688,523.544,510.7096,-1026.5864,-1280.0611,-1140.4471,-1179.1001,-984.7401,-541.6731,-601.9291,-259.9842,-0.32315
21,PLR129,unexpected_w,1,pre,2nd,1003,4812,7,0,3926.3595,-102.9108,103.1241,236.5851,40.6544,-110.8,-31.6273,3.7557,180.5361,158.1566,51.2692,-153.6715,-1429.1079,-1480.3134,-1120.2333,-1117.5799,-1125.4087,-579.3985,-225.0559,-33.6055,63.3455
22,PLR129,anticipated_w,1,pre,2nd,1003,4812,9,1,4240.5337,15.9703,-8.7375,-32.6121,357.0478,568.5358,361.8611,612.1151,457.8837,654.8791,966.3609,565.6209,-841.8553,-1283.3109,-1362.4646,-1625.0389,-1547.2766,-884.9771,-442.3249,-158.0122,90.7892
23,PLR129,anticipated_w,1,pre,2nd,1002,4812,10,0,4387.1733,9.7229,-12.8803,195.7212,233.203,-265.4704,-141.7157,60.9757,171.2696,43.9332,-6.1339,20.7317,-1594.1874,-1981.6766,-1968.0935,-2089.4817,-1639.2185,-1059.6392,-722.8461,-567.2656,-617.5342
