trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window1,window2,window3,window4,window5,window6,window7,window8,window9,window10,window11,window12,window13,window14,window15,window16,window17,window18,window19,window20
45,PLR126,anticipated_w,1,post,4th,1003,4810,16,0,1618.832,1794.178,1613.4031,1657.6885,1787.3812,1628.1047,1737.9634,1818.288,1895.7906,2138.5183,1970.9686,1790.5654,970.7225,857.0995,833.8429,781.8743,973.036,1164.5632,1286.3141,1174.9058,1172.0681
46,PLR126,anticipated_w,1,post,4th,1002,4810,17,0,1473.802,1489.3665,1542.0419,1730.7393,1762.0968,1539.6649,1593.9162,1659.8429,1810.7906,1625.9297,1488.9738,1460.3665,816.1675,764.4241,724.3403,753.9064,989.684,1204.5984,1293.5497,1330.7435,1443.9005
47,PLR126,unexpected_b,0,post,3rd,1003,4810,15,0,1806.358,1737.089,1766.8482,1923.0579,1939.6125,1607.2304,1447.644,1502.3665,1382.288,1529.9162,1532.199,1522.2147,1741.8272,2146.3089,2486.3089,2446.8167,1207.9958,965.5772,1082.9372,1165.7958,1273.822
48,PLR126,unexpected_w,1,post,4th,1002,4810,16,0,1641.604,1743.3613,1730.356,1829.7617,1799.7825,1569.267,1504.9267,1829.4607,1977.9843,1970.288,1755.8639,1772.8482,921.4555,845.1466,865.8429,863.801,1149.5864,1414.2304,1512.894,1394.2398,1389.6806
49,PLR126,anticipated_b,0,post,4th,1002,4810,16,0,1752.146,1744.199,1860.5131,1934.6558,2092.1853,2032.6126,2042.2723,2027.466,2123.4503,2040.2304,2082.3298,2233.1257,2426.0366,2648.1414,2936.9791,2754.1344,1551.292,1312.1937,1192.8272,1389.8586,1623.8272
50,PLR126,unexpected_b,0,post,4th,1003,4812,17,0,1909.44,1954.8168,1941.1728,2022.5677,1814.6794,1482.3032,1356.377,1334.712,1614.4398,1794.0157,1814.3037,1645.9162,1773.4188,2111.2565,2428.5497,2395.4503,1324.9693,1258.8901,1480.3298,1438.2304,1378.1937
51,PLR126,anticipated_w,1,post,4th,1002,4808,18,1,1736.042,1719.2513,1801.0471,1820.0786,1871.2771,1544.3613,1552.7225,1696.6335,1577.8115,1659.4607,1910.9738,1625.3927,932.7749,872.2618,854.1832,902.0733,1176.7749,1467.7696,1648.1653,1667.8482,1677.7644
52,PLR126,unexpected_w,1,post,4th,1003,4812,18,0,1542.616,1591.6335,1721.0105,1756.3291,1695.7102,1524.7068,1684.6597,1748.0314,1859.2618,1867.8168,2012.801,1894.4136,951.6806,855.9581,867.2147,957.8901,1232.1937,1500.6335,1663.1257,1805.7947,1805.3144
53,PLR126,anticipated_b,0,post,4th,1003,4810,17,1,1925.202,1988.7644,1972.7749,2006.3298,2018.0486,2010.8271,1685,1771.4607,1927.1675,2076.4346,2016.288,2041.445,2191.7696,2505.9005,2796.8586,2720.5476,1568.3802,1240.623,1374.3508,1530.3298,1644.267
54,PLR126,anticipated_b,0,post,4th,1003,4812,18,0,1338.912,1577.2042,1728.4346,1771.0209,1642.3375,1356.2858,1537.9267,1625.2775,1745.3246,1885.0628,1974.7225,1985.4555,2163.3717,2403.2147,2700.9215,2598.7357,1428.6802,1156.1288,1066.6597,983.1623,1177.801
55,PLR126,unexpected_b,0,post,4th,1003,4810,19,0,1474.838,1655.5445,1657.9634,1735.7888,1641.7674,1466.6387,1595.2199,1496.5497,1275.4275,1262.9476,1504.8482,1696.6178,1872.267,2149.7853,2420.8063,2364.5167,1217.5215,1098.4817,1253.4817,1198.6073,1320.5759
56,PLR126,anticipated_w,1,post,4th,1003,4812,19,1,1697.4,1747.3198,1771.5101,1643.2251,1584.2932,1561.5864,1367.7341,1309.9843,1472.6649,1616.0995,1660.0524,1580.4293,891.3717,817.6702,839.377,938.5759,1136.8691,1413.3455,1580.0942,1728.8728,1695.8969
57,PLR126,anticipated_b,0,post,4th,1003,4810,19,0,1640.968,1846.1885,1910.2304,2008.6846,1927.7892,1671.445,1816.8377,1873.3979,2009.8325,2042.3979,1932.7906,1964.9424,2137.3874,2417.2199,2721.2513,2322.4414,1337.3575,1149.141,1300.2932,1122.4031,1286.2808
58,PLR126,anticipated_b,0,post,4th,1003,4810,20,0,1445.274,1660.555,1780.1623,1727.5337,1564.2918,1434.6806,1338.8517,1539.8992,1601.1414,1495.3874,1418.5393,1672.1361,1955.8639,2228.5026,2595.7696,2303.1588,1355.9278,1033.1281,1044.0262,1198.5759,1222.6021
59,PLR126,anticipated_w,1,post,4th,1003,4812,20,0,1439.328,1365.178,1400.8586,1616.3168,1654.7118,1381.2199,1492.0052,1616.2932,1580.7696,1619.7435,1847,1749.6492,897.7435,790.0942,829.2042,856.3874,1079.2251,1354.5654,1430.5362,1376.3381,1353.9843
60,PLR126,unexpected_w,1,post,4th,1003,4810,20,0,1614.016,1711.7801,1767.288,1808.6196,1858.6338,1603.0995,1461.7958,1584.623,1620.4764,1753.377,1738,1542.7225,847.7016,800.5079,871.6859,953.1466,1241.267,1450.1343,1577.5567,1566.6545,1578.377
1,PLR127,anticipated_b,0,pre,1st,1001,4838,1,1,2164.198,2160.9895,2312.6073,2313.2827,2528.2042,2611.7853,2664.4136,2350.3403,2150.4398,2258.7487,2326.5864,2307.3403,2471.2304,2629.6817,2848.2316,2988.9791,1670.8429,1288.5236,1318.0314,1654.5864,1856.8848
2,PLR127,anticipated_w,1,pre,1st,1002,4812,1,1,2415.586,2462.6335,2390.9791,2051.4136,2142.0942,2246.2723,2489.3455,2602.1204,2700.8953,2695.3246,2472.2513,2166.0262,1162.4188,904.2356,1002.3717,1052.9476,1244.7746,1242.0257,1383.2356,1599.7958,1614.0785
3,PLR127,unexpected_b,0,pre,1st,1002,4810,1,0,2193.888,2439.6597,2467.9424,2354.911,2573.5812,2225.089,2143.4293,2199.7749,2125.3717,2038.1414,1941.4555,1957.6126,2302.1047,2702.5131,2947.822,2950.0576,1609.4379,1327.6377,1497.6545,1839.4817,2069.7658
4,PLR127,anticipated_b,0,pre,1st,1002,4810,2,1,1742.218,1412.2984,1619.0785,1700.9162,2079.0733,2277.1518,2319.0995,2512.267,2636.377,2654.9162,2460.3351,2479.801,2567.3665,2872.2984,3338.6021,3400.3403,1787.1309,1420.0558,1665.6402,1899.9581,1919.445
5,PLR127,anticipated_w,1,pre,1st,1003,4810,2,0,2184.702,1676.4031,1554.1728,1576.3979,1695.1623,1569.1728,1687.1937,1653.0838,1483.8115,1452.1675,1606.8691,1710.555,1031.1152,892.1361,928.4764,896.3979,1120.2565,1300.8953,1421.5871,1567.0778,1452.199
6,PLR127,anticipated_w,1,pre,1st,1002,4808,3,1,1894.5762,1604.5759,1821.5288,2018.4607,2134.3246,2189.5812,2022.6806,1798.445,1837.8586,1945.9372,2070.2513,2059.3717,1086.9476,916.2513,992.288,1160.534,1374.4921,1519.3717,1615.2018,1459.4262,1260.4869
7,PLR127,anticipated_b,0,pre,1st,1003,4810,3,0,1721.59,1952.822,1878.4555,1910.0052,2008.5079,1687.5602,1727.2461,1735.4241,1880.1414,1984.5759,2022.911,2079.3874,2183.2723,2536.5288,3027.6649,3058.6912,1553.9733,1306.3037,1481.8639,1844.5654,1967.4332
8,PLR127,anticipated_b,0,pre,1st,1002,4810,4,0,1934.148,1344.8586,1346.5602,1386.3298,1654.2827,1908.555,1940.7487,1967.8534,2165.8377,2199.5183,2132.4293,2266.8534,2501.4293,2772.6126,3106.6492,3038.1728,1423.0628,1124.2583,1318.0464,1518,1599.4555
9,PLR127,anticipated_b,0,pre,1st,1003,4810,5,0,2094.302,1833.2356,1599.9634,1389.644,1484.1885,1672.9738,1907.7487,1970.7749,2067.5236,2183.0105,2313.0471,2130.3717,2318.3089,2598.3246,2902.6911,2901.2478,1407.9885,1130.3508,1218.4974,1371.8063,1664.0419
10,PLR127,anticipated_b,0,pre,2nd,1003,4810,6,1,2097.388,2013.1361,1668.1361,1335.911,1254.5602,1324.1257,1461.3351,1710.9895,1609.8482,1895.8429,1975.8691,1828.8586,2136.4084,2456.2618,2781.9319,2726.8634,1367.5718,1178.9028,1447.4024,1701.3539,1889.7277
11,PLR127,unexpected_w,1,pre,1st,1002,4810,2,0,1681.13,1988.0733,1977.911,1833.468,1732.7019,1570.5707,1151.8429,1161,1429.9895,1566.801,1624.0314,1730.0733,998.8377,956.3403,1010.9267,1066.3089,1265.6806,1293.9162,1425.1204,1203.5838,1004.1983
12,PLR127,anticipated_b,0,pre,2nd,1003,4812,7,0,1671.728,1972.3665,2079.8901,2122.0157,2106.6702,1685.2723,1474.7696,1362.5183,1175.7906,1198.6387,1444.7749,1692.9005,1923.5602,2233.733,2479.8429,2434.6798,1164.1333,937.4031,1201.2094,1503.9948,1531.3246
13,PLR127,anticipated_w,1,pre,1st,1003,4812,4,1,1950.584,1779.3246,1516.9791,1299.1152,1367.0628,1316.801,1569.3246,1681.8639,1873.8796,2043.8377,2150.8534,2125.534,1089.4346,903.1099,951.6597,1021.0419,1140.5368,1242.7036,1389.5812,1478.4188,1696.3246
14,PLR127,unexpected_b,0,pre,1st,1002,4812,3,0,1542.74,1877.8848,1898.4555,1916.3508,1995.1937,1882.6073,1843.9842,1659.9686,1527.8115,1706.8377,1899.5131,2023.0733,2207.1361,2405.7749,2711.8743,2680.1728,1355.5577,1207.4764,1455.1885,1780.3403,2022.8743
15,PLR127,anticipated_w,1,pre,1st,1002,4808,5,0,2075.1512,1601.7906,1617.0262,1640.0209,1646.5445,1556.199,1881.2565,1878.9267,2116.7225,2298.0262,2400.4136,2301.1204,1216.3717,943.089,944.7487,843,927.733,1149.0262,1158.8586,1395.5969,1599.3089
16,PLR127,anticipated_w,1,pre,2nd,1002,4810,6,0,2001.946,2351.356,2322.5916,2050.5812,1817.5183,1661.1414,1545.7906,1687.5812,1777.1204,1962.1309,2101.3822,1878.4974,1019.1885,939.0419,1129.0628,1154.5131,1320.3192,1416.0423,1529.6283,1605.7068,1711.0524
17,PLR127,anticipated_b,0,pre,2nd,1003,4812,8,0,2032.18,2138.6806,2119.4817,1963.4555,1882.5497,1754.6649,1717.0733,1699.1571,1539.1099,1538.5602,1772.4817,1854.445,2061.6545,2300.9395,2596.8162,2541.1047,1249.3927,1042.644,1293.3717,1214.8377,1051.6801
18,PLR127,anticipated_w,1,pre,2nd,1002,4810,7,0,1545.86,1705.6545,1564.8115,1419.4241,1426.3508,1574.9372,1803.9895,1701.3246,1625.1728,1858.2251,2022.5812,1947.3665,1066.534,934.0628,987.6335,1187.6283,1362.1937,1412.8484,1360.3122,1371.173,1374.2219
19,PLR127,anticipated_w,1,pre,2nd,1002,4810,8,0,1966.2422,2123.5476,2234.4817,2086.6859,2208.5685,2155.901,1933.555,1851.394,1930.6182,1842.1204,1629.7958,1560,964.1361,876.0785,1039.9529,1279.733,1515.9829,1522.8779,1571.992,1788.2724,1897.6812
20,PLR127,unexpected_b,0,pre,1st,1003,4810,4,0,1923.926,1901.7487,2111.9686,2216.9005,2434.7173,2414.6073,2423.0995,2482.7592,2510.7068,2623.9843,2836.2775,2925.4241,2822.2094,2997.9948,3277.9005,3218.4503,1647.791,1307.1994,1582.4093,1873.0353,1988.4555
21,PLR127,anticipated_b,0,pre,2nd,1002,4808,9,1,2126.016,2179.4398,2197.5445,2097.178,2074.466,1971.7382,2089.0628,2096.1414,2222.3246,2337.7749,2335.6283,2424.9634,2584.0576,2880.1152,3242.2356,3351.623,1865.9005,1275.178,1372.8298,1382.5914,1467.178
22,PLR127,anticipated_w,1,pre,2nd,1002,4810,9,0,1756.7465,1678.2147,1740.4764,2000.0419,2166.356,2151.8482,2104.5812,2000.6754,1782.7225,1421.5602,1228.6754,1191.9529,874.9738,881.1885,1098.1832,1305.7853,1602.2064,1829.1349,1956.8691,1989.0681,2109.801
23,PLR127,anticipated_w,1,pre,2nd,1003,4812,10,0,1740.894,2109.8377,2226.4188,2228.9424,2302.3351,2265.3979,2325.6859,2384.5183,2369.4398,1951.2827,1416.6702,1200.0942,819.3665,783.8691,907.8848,1086.7068,1299.5701,1581.4419,1658.4293,1752.8796,1823.9868
24,PLR127,anticipated_b,0,pre,2nd,1002,4810,10,0,1939.346,2055.801,1946.5654,2000.1361,2306.8534,2354.9948,2272.4031,2316.8272,2234.7906,2029.8639,1805.7016,1785.4398,2090.3298,2536.733,2796.2094,2727.6073,1473.2118,1327.4903,1715.5654,1901.4869,1976.9267
25,PLR127,unexpected_w,1,pre,1st,1003,4810,5,0,1833.242,1836.0785,1765.6545,1591.6806,1757.801,1981.7908,2100.411,2113.178,2092.0524,2374.3613,2544.1361,2357.7696,1163.1047,953.3141,1048.4346,1137.466,1341.2984,1539.0942,1843.1099,1948.3089,1985.0524
26,PLR127,unexpected_b,0,pre,2nd,1002,4808,6,0,2262.4665,2148.4871,1890.6073,1943.2565,2109.0262,2241.199,2372.4031,2527.3194,2498.8063,2575.7539,2629.178,2637.4764,2584.7225,2873.4712,3261.0366,3364.9215,1748.7958,1311.6963,1351.7853,1641.3061,1941.6951
27,PLR127,anticipated_b,0,post,3rd,1002,4810,11,0,2142.694,2268.1361,2243.9372,2219.4607,2229.5497,1886.288,1457.466,1213.8325,1144.4607,1213.623,1538.0733,1700.8953,1889.8063,2155.733,2333.4974,2418.6178,1318.9267,1120.1099,1341.2412,1519.7529,1620.2356
28,PLR127,unexpected_b,0,pre,2nd,1003,4812,7,0,2205.496,2171.7173,1948.9843,1971.5445,2214.9383,2290.2363,2157.6126,2015.4188,2195.9424,2188.8691,2448.1047,2559.1518,2703.2147,2929.3037,3147.7696,3117.3979,1676.1518,1214.8115,1367.6014,1451.4944,1661.9791
29,PLR127,anticipated_w,1,post,3rd,1003,4812,11,0,1751.214,2106.0314,2228.712,2237.5759,2299.1099,2325.9267,2372.1047,2393.6178,2534.377,2433.2356,2664.7539,2511.8743,1230.8115,987.5864,1023.3717,1163.3089,1470.4764,1832.3499,2027.4869,1937.3089,2021.7853
30,PLR127,anticipated_b,0,post,3rd,1002,4810,12,0,2221.37,2433.4188,2381.5131,2327.9178,2245.178,1935.7801,2039.1728,2092.5654,2016.9372,2144.4136,2326.3089,2411.7487,2499.1414,2765.1571,3139.8168,3125.9424,1607.267,1343.2427,1368.8773,1531.1257,1572.0681
31,PLR127,anticipated_b,0,post,3rd,1002,4808,13,0,2004.062,2079.2775,2145.9215,2324.2513,2556.8796,2200.5864,1868.9843,2000.2408,2035.9843,2237.089,2417.5026,2565.733,2733.1518,2852.0052,3072.5131,2939.6954,1561.0397,1415.8534,1534.5393,1764.0785,1874.1571
32,PLR127,unexpected_b,0,pre,2nd,1003,4812,8,0,2328.936,2515.1099,2434.0785,2136.6545,2246.4869,2284.8691,2367.356,2440.822,2580.267,2541.2775,2481.7749,2558.3508,2502.8639,2781.089,3081.3298,2726.2882,1539.801,1444.9738,1719.2042,1872.4398,1916.9319
33,PLR127,unexpected_b,0,pre,2nd,1002,4810,9,0,2475.414,2367.5497,1939.4921,1850.5236,1987.5393,2166.9686,2349.0942,2258.6387,2316.2618,2535.2775,2451.2513,2582.4921,2684.822,2808.8115,3055.0524,3058.2356,1658.5844,1446.6625,1624.1414,1694.9843,1952.9581
34,PLR127,unexpected_w,1,pre,2nd,1003,4810,10,0,2486.342,2554.0628,2389.1099,2166.1466,1942.6545,1940.4346,2130.9319,2336.7068,2484.2723,2486.9686,2269.5916,1974.6963,1075.9581,921.8796,965.1728,943.6143,1142.204,1423.6597,1487.8901,1677.377,1797.2932
35,PLR127,anticipated_w,1,post,3rd,1002,4810,12,0,2159.086,2191.7592,2166.8325,2122.1047,2030.623,1940.3665,2039.089,2102.644,2204.8429,2275.7173,2215.2723,2161.4241,1131.6806,1013.3455,1102.0262,1327.1,1577.0906,1826.1152,1836.1728,1861.7173,1934.7382
36,PLR127,unexpected_w,1,post,3rd,1002,4808,11,0,1874.336,1858.5288,2026.2461,2255.7068,2404.8377,2076.7996,1663.7103,1586.9162,1491.1204,1670.0733,1687.623,1789.7135,1063.069,962.9634,975.5236,1073.4346,1303.1518,1410.1476,1353.2724,1327.7068,1402.2723
37,PLR127,unexpected_b,0,post,3rd,1002,4808,12,0,1824.856,2136.4293,2221.5812,2176.1257,2261.1466,2125.8168,1725.801,1711.0209,1726.0681,1805.0314,1890.8377,1951.7906,2125.6649,2337.1832,2670.1832,2764.8429,1500.2202,1365.5507,1618.3298,1711.4869,1854.4188
38,PLR127,anticipated_b,0,post,3rd,1002,4810,14,0,1716.546,1816.5497,1748.7173,1845.288,2079.7016,2225.1047,2380.5393,2417.9581,2322.0995,2353.2094,2475.3927,2581.3665,2637.1518,2898.6021,3291.4764,3270.7068,1831.6492,1656.9476,1792.3248,1779.5716,1932
39,PLR127,anticipated_w,1,post,3rd,1003,4812,13,0,2448.314,2372.4817,2338.6649,2218.1361,2248.9215,2368.1204,2227.3508,2192.2827,2241.5236,2379.6126,2421.5864,2196.0628,1188.4136,1030.178,1165.1518,1264.4424,1469.0194,1662.8586,1673.5532,1924.445,1974.8796
40,PLR127,anticipated_b,0,post,3rd,1003,4812,15,0,2209.92,2145.0681,2015.1254,2010.624,2164.8482,2156.7801,2307.2251,2392.3455,2428.4503,2559.6335,2712.5445,2787.2827,2738.3455,2927.267,3174,3085.7592,1711.2251,1506.6073,1726.0576,2001.7749,2125.1047
41,PLR127,unexpected_b,0,post,3rd,1002,4810,13,0,2255.0821,2192.8272,2289.644,2351.8168,2495.7277,2346.6335,2514.3246,2604.3037,2660.4555,2751.0733,2705.0681,2674.2199,2730.2147,2887.8796,3224.0105,3372.5445,1914.3822,1585.4136,1905.6806,1955.6597,2306.4817
42,PLR127,unexpected_w,1,post,3rd,1002,4808,14,0,2536.364,2628.0628,2641.623,2484.2199,2453.2827,2622.1623,2777.7382,2851.6335,2732.3246,2696.5602,2590.2827,2556.9529,1280.5393,1053.9529,1227.2827,1358.9005,1455.6376,1539.768,1714.3927,1905.6021,2074.0471
43,PLR127,anticipated_b,0,post,4th,1002,4810,16,0,2260.894,2306.8796,2370.3979,2401.3927,2573.3927,2350.2304,1974.466,1538.7068,1291.356,1201.6963,1191.3874,1457.7068,1837.4188,2153.2304,2500.4817,2608.0576,1462.4293,1329.9283,1459.0506,1655.5864,1799.0105
44,PLR127,anticipated_b,0,post,4th,1002,4810,17,0,2127.724,2313.2513,2308.0785,2315.8325,2415.9791,2290.0209,2180.0733,2280.801,2540.9948,2657.2461,2787.3874,2899.1047,2914.9686,3028.534,3263.4712,3164.7295,1634.9001,1373.9791,1661.6597,1874.6492,1832.9058
45,PLR127,anticipated_w,1,post,3rd,1003,4810,14,0,2516.3233,2374.5102,2347.3455,1962.9215,2049.5497,2250.5288,2397.5864,2519.6597,2596.712,2388.7906,2297.1675,2269.9162,1195.6859,1017.6492,1097.7487,1312.3246,1531.1532,1722.2028,1861.7958,2005.3403,2040.3194
46,PLR127,anticipated_b,0,post,4th,1002,4810,18,0,2156.018,2449.7749,2517.9476,2521.5969,2496.2147,2309.4712,2396.2827,2500.7853,2702.1885,2740.6073,2701.534,2583.6597,2582.3351,2807.7801,3165.0471,3148.4869,1747.7019,1512.6649,1651.5759,1746.1257,1987.7487
47,PLR127,anticipated_b,0,post,4th,1003,4810,19,0,2471.498,2379.712,2360.4241,2284.1204,2399.9058,2472.9005,2656.5445,2778.2251,2740.9215,2805.8115,2795.9529,2893.5812,2991.8115,3269.8901,3596.9424,3445.7435,1836.5951,1541.4869,1672.7225,1809.2251,2106.5742
48,PLR127,anticipated_w,1,post,3rd,1002,4808,15,0,2237.624,2465.623,2531.9948,2499.5079,2395.7801,1995.5131,2126.3979,2381.0052,2528.5759,2482.5916,2593.445,2447.5916,1240.2932,1037.0576,1086.1728,1185.2618,1440.3194,1546.0471,1697.9895,1748.7277,1882.3246
49,PLR127,anticipated_w,1,post,4th,1002,4810,16,0,2276.434,2461.7696,2453.712,2507.2565,2596.7958,2059.2461,2061.1152,2211.9791,2230.0681,2406.1309,2326.8953,2244.4136,1171.5393,966.2932,1027.2147,1101.3311,1362.7701,1666.4495,1816.4084,1859.6021,1904.0838
50,PLR127,unexpected_w,1,post,3rd,1003,4812,15,0,2037.621,2137.3403,2095.1414,2119.124,2305.0767,2424.0105,2363.7068,2503.9476,2525.8953,2590.2984,2637.8639,2490.0524,1256,1084.5079,1266.6859,1461.0105,1797.8953,2097.3874,2354.9791,2507.2461,2437.4503
51,PLR127,anticipated_b,0,post,4th,1003,4812,20,0,2025.946,1773.9895,1845.4031,2045.0838,2240.3246,2203.8586,2205.2408,2420.4084,2497.089,2342.7539,2409.8377,2448.4607,2592.2042,2970.5864,3380.2513,3255.1518,1622.712,1262.3403,1415.2827,1602.5131,1579.8953
52,PLR127,unexpected_b,0,post,4th,1003,4810,16,0,1987.9797,2000.8377,1978.0785,2028.7483,2078.3874,1853.5445,1815.2827,1923.9581,2212.7487,2277.8743,2047.5236,2015.733,2232.4607,2416.6387,2880.4084,3133.0366,1773.0157,1639.534,1902.8796,2066.6702,2267.3089
53,PLR127,anticipated_w,1,post,4th,1002,4808,17,0,2776.23,1990.6387,2268.3508,2466.1309,2683.2563,2814.8293,2506.8168,2363.7592,2697.3613,2791.7435,3010.8168,2868.4503,1377.8848,1010.2618,912.6597,844.0576,1055.3455,1381.0838,1615.9959,1759.8691,1825.0419
54,PLR127,anticipated_w,1,post,4th,1003,4812,18,0,2302.948,2454.911,2445.6963,2471.5236,2467.6597,2094.1623,2263.4398,2360.8743,2314.0942,2466.4764,2400.9267,2098.5183,1098.9895,958.0838,1014.0838,992.1204,1100.2513,1263.8304,1444.3403,1586.3927,1756.1257
55,PLR127,unexpected_w,1,post,4th,1002,4810,17,0,2095.316,1944.1257,2118.1309,2271.3403,2402.7696,2290.5497,2052.0576,2157.7173,2272.267,2474.1571,2656.2356,2512.555,1199.0524,1039.1257,1165.9634,1386.9476,1683.8482,1975.911,1919.0124,1515.1699,1405.9791
56,PLR127,anticipated_w,1,post,4th,1003,4812,19,0,1766.28,1726.7225,1834.3194,1857.8848,2062.555,2025.6702,2214.801,2237.0209,2124.6178,2229.5445,2209.0576,2093.445,1074.5183,995.7173,1160.2461,1420.1361,1661.8743,1862.9132,1847.4031,1636.267,1593.6963
57,PLR127,unexpected_w,1,post,4th,1003,4812,18,0,1945.112,2051.178,2246.5079,2358.1309,2484.4764,2514.5864,2479.3246,2403.5812,2517.3508,2638.2618,2754.2775,2305.0366,1156.0157,1031.2697,1118.7068,1296.0207,1437.3579,1786.6911,2026.0524,2140.0733,2195.9476
58,PLR127,unexpected_w,1,post,4th,1002,4810,19,0,2354.12,2068.9686,1982.8901,2071.8168,2250.1832,2322.5864,2394.8377,2394.2827,2532.7225,2586.8272,2598.7801,2094.2304,1070.801,968.2565,986.463,1104.7438,1478.1257,1745.7696,1911.801,1950.7487,2050.7906
59,PLR127,anticipated_w,1,post,4th,1003,4810,20,0,1938.854,2096.1728,2264.5812,2405.5969,2552.5707,2684.7749,2706.0838,2705.6859,2667.0471,2505.8272,2286.3194,2247.6387,1159.6597,1039.3403,1130.3455,1125.0628,1371.5445,1754.2723,1933.6566,1892.7709,1839.8325
60,PLR127,unexpected_w,1,post,4th,1003,4812,20,0,2221.316,2121.2827,2192.9215,2187.9162,2291.2565,2330.4084,2391.5916,2474.6073,2461.1937,2253.2304,2060.5183,1942.7539,1046.6492,994.1309,1159.8848,1300.4974,1534.3455,1730.1785,1801.2251,1957.2251,2039.8586
1,PLR128,unexpected_w,1,pre,1st,1000,4838,1,1,3044.77,2581.2932,2651.5864,2710.2461,2856.8534,2916.5654,3246.8272,3133.4764,3145.3979,3100.6492,3069.7225,2936.6178,1852.9791,1691.4346,1678.0366,1681.6335,2128.5026,2509.2513,2902.8639,3116.1257,3164.0052
2,PLR128,anticipated_w,1,pre,1st,1003,4812,1,1,3001.48,3024.7906,3177.1885,3272.6387,3240.2356,3236.4136,3165.6911,3209.1728,3296.8325,3354.8691,3387.6335,3401,2108.089,1775.9948,1662.5864,1617.9267,1886.9791,2239.6513,2546.3305,2842.2147,2866.9791
3,PLR128,anticipated_b,0,pre,1st,1002,4810,1,1,2653.018,2310.7487,2345.0576,2641.822,2975.911,3129.9529,3186.0733,3274.0366,3052.9634,3094.644,3266.5812,3129.3141,3563.9791,4132.2304,4810.8168,4669.0838,2981.0419,2265.811,2098.7358,2180.9267,2294.3717
4,PLR128,unexpected_b,0,pre,1st,1003,4810,2,0,2233.854,2332.5131,2504.4031,2429.284,2443.7985,2321.2042,2171.9895,2122.3298,2228.0314,2346.2565,2235.3194,2163.9476,2361.0628,2815.8325,3193.7277,3263.8223,2555.8421,2416.7801,2396.4031,2436.466,2445.0105
5,PLR128,anticipated_w,1,pre,1st,1002,4810,2,1,2582.11,2473.6335,2683.3613,2646.0471,2866.1571,2928.7382,3054.5183,2892.9634,3043.7696,3044.4293,2866.1675,2827.9843,1839.3874,1569.1571,1501.1885,1486.9424,1785.1496,2122.6242,2382.7435,2478.3351,2611.0132
6,PLR128,anticipated_b,0,pre,1st,1002,4810,2,1,2655.676,2512.5812,2515.7696,2611.1257,2688.1466,2635.2932,2631.9215,2597.5969,2537.4712,2749.4869,2888.2147,3107.3403,3591.9267,4251.1832,4752.0785,4478.0524,2714.5707,2172.9813,2092.3198,2126.0895,2082.4031
7,PLR128,anticipated_b,0,pre,1st,1002,4810,3,0,2053.754,2126.534,2276.9895,2421.8586,2622.0157,2780.5497,3110.8848,3252.9529,3343.7016,3280.2618,3125.4136,3112.2618,3569.1265,4200.8781,4940.9319,4418.36,2977.2073,2500.9372,2429.1419,2421.1425,2578.7539
8,PLR128,anticipated_b,0,pre,1st,1003,4810,4,0,2592.314,2641.1832,2647.536,2782.2353,2675.4555,2626.0681,2586.3931,2639.0851,2510.1099,2373.7801,2439.1414,2553.2304,3079.623,3809.8534,4488.3089,4314.6387,2515.6649,2222.3062,2357.7808,2422.712,2394.8691
9,PLR128,anticipated_w,1,pre,1st,1003,4810,3,0,2537.424,2571.3455,2646.7749,2682.2618,2731.4712,2652.5393,2640.7539,2786.8377,2814.0314,2792.4503,2900.1099,2836.3665,1743.5602,1531.2304,1442.089,1404.733,1648.9529,2011.7906,2236.4084,2472.555,2515.9005
10,PLR128,anticipated_b,0,pre,1st,1002,4808,5,1,2288.0771,1959.3613,2138.9634,2316.7016,2494.3613,2791.3141,2801.8272,2892.9707,2768.0461,2898.7382,2925.6911,3056.4293,3235.9765,4008.0272,4557.4241,3968.4693,2435.2636,2173.8115,2382.6597,2465.7173,2657.8796
11,PLR128,unexpected_b,0,pre,1st,1003,4812,3,0,2827.574,2765.534,2771.8743,2649.2775,2580.2827,2507.6545,2491.1937,2601.6649,2642.2199,2795.9424,2917.0052,3196.3665,3409.0785,3877.8796,4423.3665,4300.0419,2613.9529,2303.4503,2358.9791,2523.5497,2574.4615
12,PLR128,anticipated_b,0,pre,2nd,1003,4812,6,1,2397.046,2253.7696,2425.6597,2622.1571,2934.2775,2993.7435,3027.8115,2960.199,3138.5445,3167.1623,3122.623,3102.7749,3556.7435,4183.466,4680.8115,4198.5389,2688.9948,2292.0128,2338.904,2309.4555,2431.2042
