trialNumber,subid,condition,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window1,window2,window3,window4,window5,window6,window7,window8,window9,window10,window11,window12,window13,window14,window15,window16,window17,window18,window19,window20
17,PLR121,anticipated_b,pre,1st,1002,4810,5,1,2933.22,-104.7697,-57.5603,-53.0315,-155.8849,-76.487,-65.8326,-105.7331,45.958,221.7905,139.7172,50.4083,188.5415,457.8864,811.1674,778.3036,-618.9687,-1020.9792,-992.6441,-830.9896,-675.8812
18,PLR121,anticipated_b,pre,2nd,1002,4810,6,0,2730.672,44.9092,-10.5935,91.5262,139.8072,116.0872,-47.4416,-38.4364,-8.8919,65.15,115.7311,75.239,197.239,522.6986,917.9247,937.3437,-405.6301,-885.1589,-915.1641,-866.4783,-782.4835
19,PLR121,unexpected_w,pre,1st,1003,4812,3,0,2098.1276,95.6892,183.9457,175.7017,268.2738,308.2337,321.9352,422.4431,529.1342,592.0295,519.3384,435.5111,-639.4731,-933.9652,-878.9744,-846.9041,-743.9369,-303.7349,30.9981,158.5007,266.3488
20,PLR121,anticipated_b,pre,2nd,1003,4810,7,1,2442.692,43.2923,107.9258,232.1928,394.4179,501.6326,541.2138,554.2818,633.1981,638.397,729.3656,789.1981,824.386,1078.8565,1447.0515,1437.0043,86.2661,-387.7182,-225.459,68.7583,133.0305
21,PLR121,anticipated_b,pre,2nd,1002,4810,8,0,2880.204,-74.2197,-101.9946,-65.6804,40.9635,121.2934,215.5499,257.6861,71.3667,72.7803,104.5395,104.9688,220.524,439.3818,743.5447,807.44,-478.9108,-978.3445,-964.0463,-737.916,-756.8532
22,PLR121,anticipated_w,post,3rd,1002,4810,11,0,2465.091,61.8043,29.4744,76.6367,162.0608,199.8514,334.0346,427.7414,486.3331,404.7467,338.3435,186.1289,-928.845,-1231.5099,-1291.4104,-1274.2952,-995.1067,-546.0963,-328.6251,-200.2062,-153.0125
23,PLR121,unexpected_b,pre,1st,1002,4810,4,0,2669.5812,71.5654,220.8534,369.2198,485.0942,550.7022,705.1884,651.6387,678.0104,729.3874,772.267,703.2565,763.0825,932.2082,1156.6492,1152.9895,-214.7069,-694.1624,-823.576,-787.2531,-565.3927
24,PLR121,anticipated_b,pre,2nd,1003,4810,9,1,2471.906,123.6333,149.6856,295.094,401.5286,351.3558,452.628,530.1254,303.094,364.7642,423.7485,475.4605,550.0888,807.738,1199.9212,1254.0992,-65.8379,-514.5054,-339.9805,-104.3196,-329.3981
25,PLR121,anticipated_w,post,3rd,1002,4808,12,0,2395.4704,144.9223,78.3412,193.0899,375.5087,398.3307,554.6972,721.0846,680.8909,651.1474,770.294,758.205,-541.1039,-987.7007,-1060.7531,-1131.3499,-936.3604,-463.3133,-274.4704,-18.4381,120.8684
26,PLR121,anticipated_w,post,3rd,1003,4812,13,0,2704.696,50.1417,14.8956,64.3773,123.1574,182.7804,263.6443,277.6286,227.6862,211.2831,154.2098,-6.4395,-1214.9476,-1494.5913,-1505.7798,-1494.162,-1269.8059,-799.4133,-479.1829,-264.4499,-161.8688
27,PLR121,anticipated_b,pre,2nd,1003,4812,10,0,2688.8048,-82.721,-2.2812,96.4779,226.1533,330.8968,431.8392,457.4832,357.169,380.7816,357.5407,376.9805,487.546,665.2217,970.9334,949.9858,-449.2079,-802.1346,-650.3964,-499.742,-364.2132
28,PLR121,anticipated_b,post,3rd,1002,4810,11,0,2541.348,-53.6203,-40.6935,113.2698,183.3326,256.0028,343.8981,343.0237,361.2698,305.9766,20.7148,80.2593,325.6469,654.0433,1096.5944,1061.5839,-281.0339,-687.1386,-766.5103,-655.9338,-433.0763
29,PLR121,anticipated_w,post,3rd,1002,4812,14,0,2586.004,89.8703,172.0379,116.9384,140.5719,203.1583,50.1688,93.8861,124.3677,168.5719,264.3834,74.1321,-1040.4527,-1313.4729,-1312.1454,-1403.805,-1145.6951,-715.4333,-449.4884,-269.9387,-175.6899
30,PLR121,anticipated_w,post,3rd,1002,4808,15,0,2525.9315,-5.1829,-114.408,60.9009,264.524,307.8329,525.6391,674.948,857.7962,920.6915,979.8067,823.3878,-614.4489,-1077.5365,-1058.0677,-1119.6279,-832.7169,-342.7057,-35.5836,65.2412,-4.3242
31,PLR121,unexpected_w,pre,1st,1003,4812,5,0,2693.012,107.454,140.4278,105.3754,279.7315,156.4801,48.2812,31.4383,155.6517,290.5485,387.7786,180.433,-1012.7712,-1409.7345,-1371.1115,-1376.1259,-1128.1811,-635.3366,-356.3157,-240.0172,-223.2564
32,PLR121,unexpected_b,pre,2nd,1003,4810,6,0,2662.9571,55.0286,146.6083,-127.7634,-4.5435,155.5979,164.0481,170.8387,155.7235,152.5693,34.7078,123.6502,135.995,410.9359,801.9382,852.3204,-496.2398,-939.7843,-1005.2869,-956.4754,-776.9309
33,PLR121,unexpected_b,pre,2nd,1002,4810,7,0,2024.7525,-3.5379,-58.1504,104.6244,149.4569,314.6611,438.0279,374.379,525.2841,452.8705,293.4517,244.2108,463.0948,754.9226,1146.2684,1207.1637,-46.0353,-324.9358,-223.229,-174.5169,-183.1923
34,PLR121,anticipated_b,post,3rd,1002,4810,12,1,2023.7748,-124.1465,-97.2879,85.4137,325.2326,461.9294,586.7488,663.6598,707.7435,807.6336,803.8168,665.5289,709.4299,1058.6702,1455.9058,1458.3456,127.9582,-279.1832,-56.8429,180.493,364.2212
35,PLR121,anticipated_w,post,4th,1003,4810,16,0,2296.926,137.5923,195.6499,208.3829,342.6709,355.9641,267.5086,260.4457,381.629,443.5976,592.629,532.2625,-702.0045,-1040.6852,-1067.4286,-1097.9208,-862.1354,-401.8527,-150.6223,74.6709,160.163
36,PLR121,unexpected_w,pre,2nd,1002,4808,8,0,2564.014,100.0645,164.3106,185.6311,190.3778,183.6928,110.8394,148.9389,182.1965,246.395,230.1535,9.7975,-1114.459,-1394.0497,-1276.5708,-1197.1397,-1040.0873,-575.8412,-346.1554,-183.3491,-75.5899
37,PLR121,unexpected_b,pre,2nd,1003,4810,9,0,2770.1766,26.3941,145.0695,127.527,151.726,115.881,-62.1524,21.4967,121.8443,94.504,5.7868,134.86,298.1369,478.0852,699.3993,703.504,-618.8468,-1074.7263,-988.407,-790.386,-606.34
38,PLR121,unexpected_w,pre,2nd,1003,4812,10,0,2564.778,149.7089,225.489,398.3581,499.0702,605.8334,703.2163,535.9602,246.599,333.8817,258.3372,94.51,-1023.4167,-1335.7518,-1272.1493,-1128.568,-824.0974,-457.511,-239.5294,-5.8321,78.7185
39,PLR121,anticipated_b,post,3rd,1003,4810,13,0,2628.212,-64.5628,139.0643,307.5367,230.2697,213.5786,324.7514,347.8508,225.839,171.3717,137.2854,-36.8926,209.0184,479.8486,782.6303,874.8561,-278.9345,-618.8816,-575.8297,-298.678,-168.7199
40,PLR121,unexpected_w,post,3rd,1003,4810,11,0,2585.48,282.4676,258.3943,271.7473,358.2079,429.6928,290.4153,333.3001,231.7821,192.6404,289.2687,86.1273,-1069.3776,-1372.9648,-1338.1083,-1424.6371,-1207.2077,-755.5062,-489.6505,-293.6475,-188.2287
41,PLR121,anticipated_w,post,4th,1003,4808,17,0,2384.258,18.8467,37.8673,230.831,217.6478,267.6635,363.7158,480.1713,488.6582,575.6163,584.5797,242.8886,-917.8748,-1182.8098,-1170.6821,-1254.9857,-1111.2371,-710.4046,-451.7184,-264.5712,-76.4412
42,PLR121,anticipated_w,post,4th,1003,4812,18,1,2605.982,93.8033,109.8557,173.4787,157.8923,277.2117,404.5573,447.3321,459.9447,479.0442,465.8662,99.3321,-1069.6522,-1369.427,-1392.4218,-1353.4723,-1150.7785,-734.7359,-437.8563,-304.2647,-59.2961
43,PLR121,anticipated_b,post,3rd,1002,4810,14,0,3114.64,8.7631,-10.3573,26.8469,-18.9226,-111.5246,-432.4149,-491.0903,-321.0431,-155.0274,-142.7918,-58.8285,92.9254,274.826,560.9516,563.538,-697.907,-1112.4882,-1077.5981,-913.2526,-1003.8023
44,PLR121,unexpected_b,post,3rd,1003,4812,12,0,2425.826,82.1112,10.6086,29.53,45.1269,119.729,156.6557,187.2159,67.0693,192.0065,293.4567,334.5928,481.3939,657.0454,853.7329,904.8651,-326.0145,-706.0773,-552.4647,-319.7318,-134.7998
45,PLR121,anticipated_b,post,3rd,1002,4810,15,0,2211.752,74.6668,111.0648,199.4745,176.6289,302.4522,396.6983,481.4365,438.4365,398.3579,265.3998,450.7087,616.6357,826.1538,1002.8042,1039.1684,-69.2284,-565.8567,-611.5007,-605.7625,-557.9352
46,PLR121,anticipated_b,post,4th,1003,4808,16,0,2102.77,48.874,151.0101,357.7503,501.0204,526.0258,409.0206,499.8897,605.3347,667.8635,686.6174,597.4237,688.0079,924.0206,1146.8478,1191.9996,-27.0789,-462.2936,-615.1888,-640.2439,-390.9235
47,PLR121,anticipated_b,post,4th,1002,4810,17,0,2199.882,107.5473,159.029,190.3307,151.9654,153.9557,30.1075,169.851,183.5683,253.7672,268.6677,229.8639,379.274,659.9033,1026.0975,1025.2434,89.9124,-361.8296,-546.6464,-579.6569,-602.6778
48,PLR121,unexpected_b,post,3rd,1003,4810,13,0,2173.226,156.7321,174.8106,294.6169,431.8159,485.6274,496.9934,493.361,246.5332,59.5908,217.3342,261.4494,460.0267,703.5175,993.2243,1076.9363,-119.0637,-454.0218,-442.9747,-175.3464,-48.5715
49,PLR121,anticipated_b,post,4th,1003,4812,18,0,2283.436,20.5169,27.0876,104.2349,175.1973,175.8363,117.7734,-92.7554,-101.3679,-271.6035,-156.2946,26.0404,235.6569,460.3001,784.03,859.8781,-396.7658,-720.0381,-722.237,-708.5302,-547.8967
50,PLR121,anticipated_w,post,4th,1003,4812,19,0,1745.342,-65.4886,-43.5246,105.7249,123.9564,101.3334,40.0873,169.3857,150.9093,165.0088,183.4276,66.2287,-559.3315,-631.9441,-597.3996,-618.0717,-422.6224,8.3543,223.0611,319.9041,415.4224
51,PLR121,unexpected_b,post,3rd,1003,4810,14,0,2489.26,78.8657,181.7138,221.7193,173.327,206.3369,65.0646,113.9128,159.5253,136.1693,180.9494,151.939,238.2321,449.8604,655.8232,735.9768,-378.972,-834.6003,-769.9616,-756.4275,-658.1448
52,PLR121,unexpected_w,post,3rd,1003,4810,15,0,2031.114,162.2734,286.2477,437.3196,633.3206,569.8965,596.5038,716.242,660.9593,452.3363,573.8755,461.331,-650.2606,-882.6742,-809.9634,-875.3915,-601.3915,-183.5747,52.4881,257.4672,424.2996
53,PLR121,anticipated_w,post,4th,1003,4812,20,0,2686.144,186.945,241.2398,304.5661,333.322,127.5314,151.3796,302.5052,514.2696,575.0183,494.1021,209.4319,-1053.7784,-1354.8905,-1403.8822,-1424.4267,-1198.2801,-739.2958,-440.3796,-270.6204,-112.521
54,PLR121,anticipated_b,post,4th,1003,4812,19,0,2675.078,121.121,187.6655,256.0564,225.4824,282.6445,265.1367,357.0162,454.9115,431.9639,315.3408,348.8382,480.152,626.1785,829.1524,766.8696,-637.0361,-946.6736,-632.4598,-260.277,-186.8686
55,PLR121,unexpected_b,post,4th,1003,4810,16,0,2519.2732,-211.4041,-215.3674,13.4964,151.6378,135.0022,207.3276,154.8629,-79.3674,-57.3413,-179.3989,-194.2313,6.484,280.6692,597.0462,701.0148,-536.6449,-991.2418,-1109.3831,-1101.0742,-1104.5512
56,PLR121,unexpected_w,post,4th,1003,4812,17,0,1470.83,70.0758,236.081,363.074,361.5975,542.9478,612.7721,598.1805,739.2904,605.3951,707.2747,716.6621,-222.3461,-399.7497,-359.0447,-410.8981,-204.2855,186.437,428.4475,618.1909,780.1857
57,PLR121,unexpected_w,post,4th,1002,4808,18,0,2529.616,12.7505,-108.3263,-14.0738,4.5568,-104.5218,-121.2024,49.174,26.1868,39.7086,-80.7102,-156.0977,-1263.3629,-1440.417,-1448.8673,-1446.5218,-1228.993,-860.2705,-674.3516,-532.7207,-447.7259
58,PLR121,anticipated_b,post,4th,1003,4812,20,0,2079.306,-151.9709,-107.9971,71.7725,283.8562,348.0336,508.427,416.8668,470.4689,628.8458,663.5108,766.6678,963.6888,1177.6678,1515.9034,1538.4165,189.8197,-146.2222,-113.8296,-11.9657,190.6416
59,PLR121,unexpected_w,post,4th,1003,4810,19,0,2488.834,223.1974,190.3545,200.077,189.6715,187.9409,224.2341,332.1032,158.2707,50.8466,-61.279,-453.3994,-1233.8899,-1427.8708,-1363.2895,-1374.5408,-1128.2528,-719.033,-469.2057,-282.2361,-145.175
60,PLR121,unexpected_b,post,4th,1002,4810,20,0,2663.592,32.2701,-74.2098,-42.2307,155.3818,269.6384,279.0927,243.7783,158.8949,79.2667,126.2248,120.8373,239.9842,486.8899,656.6227,614.8216,-607.2203,-860.4559,-710.0422,-572.5396,-290.6339
1,PLR122,unexpected_w,pre,1st,1001,4838,1,1,1613.514,3.4075,115.6431,210.0462,280.3702,222.1196,61.3603,-63.2836,-55.9643,-172.7496,45.4808,38.2609,-556.3883,-634.4459,-570.7548,-652.0899,-570.014,-372.5778,-371.1339,-251.7436,-298.2208
2,PLR122,unexpected_w,pre,1st,1003,4812,2,1,1456.256,-31.5806,64.776,43.6974,-99.4811,-159.4183,-168.2403,16.5869,72.8382,163.1838,133.121,95.4403,-478.7481,-598.8267,-615.9366,-585.1408,-362.0466,-204.2939,-136.7007,-96.9209,-114.5544
3,PLR122,unexpected_w,pre,1st,1002,4810,3,0,1411.182,181.1321,44.982,-22.9207,-102.8966,-352.1715,-364.2762,-213.0145,-43.1349,-23.7003,163.5772,184.7499,-480.47,-578.6584,-573.4543,-564.0825,-371.716,-175.0616,14.6362,3.2663,-134.3967
4,PLR122,unexpected_w,pre,1st,1003,4812,4,1,1458.486,32.5349,-3.2132,-87.6241,-170.8525,-380.7792,-258.7897,-176.5436,-96.6169,-12.8996,47.2417,-17.3499,-549.8525,-632.6797,-621.842,-587.9363,-379.4096,-246.1684,-253.4546,-234.4847,-205.1509
