trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window38,window418,window798,window1178,window1558,window1938,window2318,window2698,window3078,window3458,window3838,window4218,window4598,window4978,window5358,window5738,window6118,window6498,window6878,window7258
29,PLR111,anticipated_w,1,pre,2nd,1002,4808,9,1,1403.3372,1437.2547,1367.0384,1392.0076,1615.0699,1873.7823,1995.0478,2363.598,2787.7147,3047.9999,3352.7269,3433.7912,2352.9783,1767.3878,1688.4678,1589.2618,1791.4217,2166.3801,2271.6362,2080.7377,1967.7618
30,PLR111,anticipated_b,0,post,3rd,1002,4810,11,1,1757.6164,1562.1176,1938.8195,2168.6914,2455.2965,2618.5148,2468.0465,2442.8508,2294.126,2176.2272,2213.4712,2183.0184,2239.8696,2797.4689,3533.6744,3689.8172,2523.9446,2247.6138,2652.3755,2918.8107,2803.8631
31,PLR111,anticipated_b,0,post,3rd,1003,4810,12,1,2657.3891,2650.1794,2671.1102,2580.3499,2493.4999,2225.0282,2063.0854,1894.8835,1870.8881,2268.1641,2604.9388,2873.4939,3111.4436,3384.0467,3945.9969,4095.2324,2860.6643,2301.0685,2506.055,2805.9777,2929.6213
32,PLR111,anticipated_w,1,pre,2nd,1002,4810,10,1,2110.0351,2177.8466,2032.707,2381.7492,2570.9223,2293.9351,2119.0158,2116.9807,2195.3264,2450.9001,2537.596,2587.6402,1874.7515,1671.5338,1992.034,2246.7439,2320.4791,2581.1485,2741.3351,2278.057,1703.0046
33,PLR111,unexpected_w,1,post,3rd,1002,4808,11,0,1238.2405,1131.7022,1334.0295,1581.9199,1793.6605,1943.2435,2242.429,2561.1479,2626.0221,2522.2831,2091.9115,1786.533,1269.316,1153.1083,1184.3521,1230.5035,1431.7468,1822.5063,2138.3336,2227.8866,2093.2855
34,PLR111,unexpected_b,0,post,3rd,1003,4812,12,1,2037.869,1936.8211,2133.4536,2342.3376,2431.5529,2464.4644,2653.888,2858.612,2461.9367,1905.4488,1613.8898,1435.998,1632.1532,2203.5038,2894.0717,3208.4139,2302.7265,2041.585,2450.6029,2716.8145,2913.3972
35,PLR111,anticipated_b,0,post,3rd,1002,4810,13,0,2729.6234,2736.2977,2726.9672,2748.3481,2792.142,2332.9302,2287.6497,2693.6532,3026.0541,3218.1182,3309.133,3271.2055,3316.2687,3650.3923,4113.1252,4146.3944,2767.2276,2215.023,2406.46,2732.4662,2850.9388
36,PLR111,anticipated_w,1,post,3rd,1002,4810,11,1,2079.9049,2233.7814,1935.9813,1706.4116,1651.9174,1674.4115,2050.7655,2538.2443,2996.6737,3213.8733,3315.8327,3154.5348,1983.1777,1642.5453,1662.8746,1654.3185,2006.3716,2565.872,2931.1669,2915.4403,2974.5121
37,PLR111,anticipated_w,1,post,3rd,1003,4810,12,0,1794.5699,1720.7818,1858.0871,2138.0655,2394.0616,2563.5589,2590.0587,2736.8041,2865.2203,2784.4762,2587.806,2314.6071,1463.196,1318.4316,1326.2522,1427.6838,1583.3678,1977.3402,2327.2593,2407.696,2403.3926
38,PLR111,anticipated_w,1,post,3rd,1003,4810,13,0,2342.3731,2309.2952,2366.2254,2631.6361,2655.7548,2426.8941,2072.9411,1697.6682,1481.3619,1276.4788,1113.4402,1192.8626,1086.446,1064.204,1183.4773,1315.1223,1611.3273,2028.3429,2258.6968,2188.6044,2280.3164
39,PLR111,anticipated_b,0,post,3rd,1002,4810,14,0,2507.3236,2422.1306,2592.2182,2643.3874,2686.1359,2693.2212,2671.3461,2642.2417,2316.0742,1834.5133,1537.7256,1333.4556,1323.189,1871.2789,2556.0435,2834.1409,1986.2401,1971.0356,2341.051,2383.0082,2466.5974
40,PLR111,anticipated_w,1,post,3rd,1002,4810,14,1,2615.4981,2788.3899,2452.2755,2215.2079,1997.1966,2009.7001,2227.5675,2273.5226,2569.8626,2773.4982,2990.0908,2924.6896,1786.9361,1394.3353,1343.7032,1602.2194,1992.3776,2377.518,2574.9582,2531.6754,2301.2989
41,PLR111,anticipated_w,1,post,3rd,1002,4810,15,1,1826.1879,1638.3741,1989.4385,2485.1781,2795.913,2955.7175,2961.7702,3081.8737,3347.8758,3485.1127,3566.2829,3373.6064,2107.523,1592.9874,1778.9622,2086.2444,2282.0549,2686.5784,2929.9624,3071.3851,3166.7144
42,PLR111,unexpected_b,0,post,3rd,1003,4810,13,0,3703.1906,3809.832,3603.209,3554.789,3587.1675,3466.5052,3553.1765,3526.5513,3311.9479,3371.9383,3486.997,3590.9222,3670.7295,3874.8908,4252.7593,4232.5683,3245.6724,2930.2484,3283.3014,3448.0827,3577.9304
43,PLR111,unexpected_b,0,post,3rd,1002,4808,14,0,3450.0798,3561.3853,3351.657,3167.3718,3115.1663,3014.6818,3100.1892,3082.7334,2724.38,2920.2952,3215.441,3380.8501,3531.9747,3809.7953,4357.8636,4388.0641,2965.6214,2165.316,2088.7386,2325.4673,2508.1679
44,PLR111,unexpected_b,0,post,3rd,1002,4810,15,0,2926.8084,2939.8003,2916.0921,2834.986,2800.0228,2960.0483,2991.1686,3001.1639,3213.0809,3367.2269,3500.0592,3614.6049,3673.4592,3928.0664,4300.4127,4285.0291,2840.3887,2202.9537,2424.2346,2647.7327,2729.5758
45,PLR111,anticipated_w,1,post,4th,1003,4812,16,1,3004.0227,3000.9763,3005.0283,3006.6286,3008.8063,2822.79,2884.5373,3352.9162,3760.9489,3952.4367,4023.4584,3858.9552,2695.0963,2262.9851,2539.7146,2838.5486,2959.1147,3380.2065,3622.9095,3577.8599,3391.3524
46,PLR111,anticipated_w,1,post,4th,1003,4812,17,1,3220.1033,3174.6021,3264.7118,3380.841,3513.5003,3432.6204,3558.3762,3492.9105,3288.0872,3319.3091,3315.9719,3175.082,2112.5392,1647.3054,1764.0711,1955.3854,2167.6081,2577.7557,2909.653,3151.6386,3204.9163
47,PLR111,anticipated_b,0,post,3rd,1002,4808,15,1,2298.6982,2404.4227,2198.816,2148.9842,2226.3489,2328.0813,2585.239,2947.8709,3232.078,3516.1359,3757.1667,3872.7119,3918.9149,4152.5248,4518.9111,4518.815,3538.09,3309.1629,3499.0412,3663.4268,3367.3972
48,PLR111,unexpected_w,1,post,4th,1003,4814,16,0,4139.6993,4215.169,4065.8893,4037.8026,4153.1559,4044.2006,3975.2989,4065.776,4057.3293,3998.0534,4109.2814,3994.9704,2829.9149,2371.6889,2414.0403,2722.5761,3051.3639,3429.8581,3637.5486,3664.834,3625.6679
49,PLR111,unexpected_w,1,post,4th,1002,4810,17,0,3871.8236,3860.6414,3877.9277,4006.7468,4104.2783,3882.4378,3864.1316,4107.3745,4240.2323,4214.6269,4140.2985,4087.6764,2894.0193,1966.4445,1709.5338,1667.8484,2051.984,2590.3815,2922.8611,3075.6524,3171.3198
50,PLR111,unexpected_w,1,post,4th,1003,4812,18,0,2884.0337,2885.7802,2878.3241,2992.193,3041.6823,2994.421,3207.743,3376.3314,3298.4468,3391.2706,3501.1788,3481.3367,2566.2843,2002.4519,1983.1779,1708.2249,1732.3672,2204.698,2466.9901,2700.1043,2835.5003
51,PLR111,unexpected_b,0,post,4th,1002,4810,19,0,3082.7631,3025.1155,3130.9154,3345.9913,3421.231,3353.5875,3411.2821,3547.5757,3594.4333,3467.9442,3407.0737,3402.4046,3464.7598,3789.8571,4179.4605,4090.4443,3176.306,2844.0922,3222.7162,3449.8939,3527.6445
52,PLR111,anticipated_w,1,post,4th,1002,4810,18,1,3868.3354,3812.034,3920.5352,3981.574,4040.6095,4028.8322,4001.9057,4075.6633,4304.9538,4394.9991,4458.6659,4376.7774,3172.8618,2449.7359,2279.0592,2289.7966,2595.1453,2932.0798,3313.901,3569.2328,3695.3176
53,PLR111,anticipated_b,0,post,4th,1003,4812,16,1,2856.5077,2760.4695,2941.2895,3308.7117,3548.2153,3638.0419,3942.0653,4270.4924,4233.3837,4191.1264,4188.0225,4148.0298,4233.2089,4455.6362,4673.7548,4734.5832,3997.3017,3609.3274,3735.4136,3896.6488,3930.9547
54,PLR111,anticipated_b,0,post,4th,1003,4812,17,0,3949.4875,3883.6984,4006.0837,4161.2469,4191.4743,4132.8044,4064.5901,4097.0191,4289.0406,4628.1511,4804.6265,4821.0548,4911.0858,5060.1368,5290.8444,5030.2139,4011.0434,3811.4825,4009.7379,4127.2379,3967.8798
55,PLR111,anticipated_b,0,post,4th,1002,4810,18,0,3225.5492,3106.1253,3332.3092,3659.1396,3895.1446,3805.205,3931.9185,4132.3443,4406.7778,4600.3317,4664.4629,4693.8811,4689.5513,4765.6019,5054.7345,5124.5949,4186.1608,4079.0277,4153.9723,4091.2154,4049.4835
56,PLR111,anticipated_b,0,post,4th,1002,4810,19,1,3613.7518,3574.1717,3638.7283,3860.4588,4209.2246,4426.1733,4539.9845,4585.4624,4583.2534,4632.7135,4646.5851,4710.0608,4812.9931,4910.2193,5044.3095,5035.1719,4377.2347,4127.2202,4291.2003,4411.8101,4446.4515
57,PLR111,anticipated_b,0,post,4th,1003,4810,20,0,4570.852,4589.8815,4553.1955,4550.5649,4690.1334,4641.9122,4647.7613,4800.3484,4753.8549,4868.6334,4966.9848,5021.6471,5003.4598,5072.7978,5309.5552,5247.1072,4387.1652,3908.8942,4131.8019,4315.591,4343.007
58,PLR111,anticipated_w,1,post,4th,1003,4810,19,1,4275.7603,4235.5863,4310.9639,4392.0713,4440.6269,4338.8345,4167.1096,4343.7916,4523.0245,4593.7713,4642.3071,4510.4934,3249.6752,2512.8461,2061.5732,2082.9732,2504.4214,3035.6472,3471.9556,3758.9373,3804.0048
59,PLR111,unexpected_w,1,post,4th,1002,4810,20,0,4338.8516,4345.0908,4332.0562,4364.7473,4420.7465,4269.1861,4068.8561,4099.9542,4171.0143,4278.9946,4288.9032,4092.8921,2739.7374,2046.7098,1952.9842,1998.2246,2281.2193,2828.1672,3282.5092,3487.712,3567.5229
60,PLR111,anticipated_w,1,post,4th,1002,4810,20,1,4318.4632,4305.5415,4327.1113,4373.4041,4370.888,4272.1805,4323.0281,4298.1838,4212.8483,4282.0199,4405.14,4265.7995,3052.719,2464.6672,2530.1717,2865.5444,3166.8768,3555.1398,3813.9657,3975.1837,3930.0284
1,PLR112,anticipated_b,0,pre,1st,1001,4838,1,1,3203.9387,3243.8995,3138.9193,3170.3401,3545.0536,3588.2241,3742.0664,3717.607,3696.2889,3540.0247,3437.5267,3320.7354,3504.6587,3934.5375,4291.2657,4519.4203,2978.7573,2060.3759,2465.3719,2808.7284,3030.0434
2,PLR112,anticipated_b,0,pre,1st,1002,4810,2,1,3344.0265,3366.7204,3328.9227,3371.4587,3513.0085,3422.0298,3540.0768,3578.3715,3541.532,3547.1446,3662.4446,3709.5153,3766.8876,4131.5459,4427.7223,4420.0126,2568.0845,2196.9827,2533.1834,2734.7006,3020.804
3,PLR112,unexpected_b,0,pre,1st,1003,4810,1,0,3246.9039,3145.0373,3347.4811,3499.0699,3690.5804,3675.5097,3724.3158,3775.0229,3677.6415,3429.878,3634.2402,3619.1211,3784.7757,4186.4351,4441.0685,4324.789,2439.9875,2020.0213,2101.0824,2540.2791,2783.4791
4,PLR112,anticipated_b,0,pre,1st,1002,4810,3,1,3324.334,3319.5017,3329.9373,3435.9608,3710.69,3854.7622,3939.3625,3891.1231,3879.6539,3344.3622,3463.9541,3619.2515,3743.5777,4156.987,4494.061,4430.8244,2588.8587,2266.0547,2840.8366,3355.6116,3542.0856
5,PLR112,anticipated_w,1,pre,1st,1003,4810,1,1,3167.6841,3283.5949,3054.1998,3082.3508,3436.7254,3272.855,3343.5681,3516.2095,3767.9904,3934.9433,3879.3355,3274.5175,1801.2034,1553.5183,1838.0755,1915.9594,2173.4065,2758.7853,3132.8342,3352.0306,3149.8764
6,PLR112,unexpected_b,0,pre,1st,1003,4812,2,0,3208.6234,3291.7573,3132.8016,3197.673,3320.3267,3407.2624,3574.5699,3420.391,3402.8681,3372.9325,3314.9433,3125.9662,3265.6773,3790.827,4193.9032,4164.9475,2372.3422,2167.9609,2597.4068,2657.367,2733.101
7,PLR112,unexpected_w,1,pre,1st,1002,4810,3,0,2566.9298,2467.8665,2674.3822,2561.722,2684.5347,2567.2515,2646.348,2679.9071,2804.0609,2657.0399,2746.6614,2395.225,1379.597,1223.8156,1507.3618,1741.6165,2082.9638,2584.8632,2787.3598,2960.2926,2996.7237
8,PLR112,anticipated_w,1,pre,1st,1002,4810,2,1,2605.1613,2616.4484,2597.0987,2626.1914,2787.9064,2842.3469,2890.5888,2657.7586,2840.353,2888.4344,2663.9756,2483.0759,1420.4603,1304.6496,1567.2408,1498.3079,1821.8887,2447.4767,2882.7015,3136.1362,3250.8243
9,PLR112,anticipated_w,1,pre,1st,1003,4814,3,1,2444.803,2569.2822,2306.729,2299.4398,2267.091,2241.6738,2422.601,2164.4319,2587.9123,2564.9962,2448.4294,2532.7848,1453.6854,1401.9118,1699.0384,1658.6041,1925.2259,2498.3035,2787.3119,2614.4133,2319.8274
10,PLR112,anticipated_w,1,pre,1st,1003,4808,4,1,1580.6993,1504.9044,1651.5408,1726.0497,1982.0689,1936.4464,2098.5351,2098.7513,2221.669,2362.7151,2574.8827,2257.7633,1201.7492,1139.3181,1318.5293,1406.4995,1811.7941,2312.7656,2653.4507,2741.9289,2733.3091
11,PLR112,anticipated_b,0,pre,1st,1002,4810,4,0,2160.464,2021.9273,2297.8748,2432.0329,2657.1868,2818.0826,3120.4244,3135.0097,3138.6063,3101.7221,3017.1272,2986.7752,3066.4951,3504.7794,3890.8431,4017.1902,2388.4382,1721.3028,2265.5148,2611.9128,2562.9305
12,PLR112,anticipated_b,0,pre,1st,1002,4810,5,0,2853.8111,2921.8313,2808.3264,2377.9911,2216.2743,2286.2438,2348.1754,2356.2931,2399.5157,2385.6805,2294.7014,2181.737,2650.8877,3114.0572,3473.3693,3427.6044,1794.2256,1550.1299,1907.3557,1878.307,2049.819
13,PLR112,unexpected_w,1,pre,1st,1003,4812,4,0,2667.8411,2722.2371,2628.5617,2394.6504,2281.5854,2323.736,2567.2404,2468.593,2321.1762,2142.1715,2146.6211,2102.244,1194.4436,1113.5537,1309.0588,1583.9038,1973.2111,2429.6444,2679.2107,2670.5379,2256.2909
14,PLR112,anticipated_b,0,pre,2nd,1003,4810,6,1,2420.2027,2274.0385,2561.9386,2474.7967,2550.4676,2808.392,3008.076,2780.9068,2449.1315,2239.9657,2228.2232,1944.0531,2260.3052,2852.1652,3217.1628,3257.8443,1714.6866,1585.4434,2136.5174,2193.7114,2518.1173
15,PLR112,unexpected_b,0,pre,1st,1003,4812,5,0,1726.5623,1587.1263,1860.3951,1898.6414,1881.5116,1948.551,2109.9299,2227.6689,1966.8655,1818.301,1657.7182,1592.1021,1976.8202,2509.4995,2870.7743,2898.0334,1515.9423,1462.0104,1678.3294,1901.9092,2024.3537
16,PLR112,anticipated_b,0,pre,2nd,1003,4812,7,0,1848.9876,1898.5669,1806.852,1668.1714,1686.8754,1727.536,1946.4325,2107.9268,2083.8955,2184.4178,2132.7325,2273.1194,2553.8498,2918.5844,3233.8236,3184.2656,1608.9035,1401.2712,1589.2757,1663.4094,2063.1419
17,PLR112,unexpected_b,0,pre,2nd,1002,4810,6,0,2821.4748,2765.6984,2853.6906,3035.4951,2860.7489,2427.0598,2440.6761,2180.7576,2017.9186,2035.7093,2040.0946,1985.2519,2261.387,2852.1123,3199.9737,3176.7589,1708.0238,1552.5977,1886.4125,1983.5516,2160.1858
18,PLR112,anticipated_b,0,pre,2nd,1003,4812,8,0,2171.6157,2329.7676,2023.6847,1788.7051,1733.0059,1712.2762,1677.7642,1862.2633,2034.6542,2112.878,2209.0245,2158.32,2389.6789,2741.7233,2976.5009,2977.7264,1534.1252,1236.6535,1349.4624,1686.3402,1828.4262
19,PLR112,anticipated_w,1,pre,1st,1002,4810,5,1,1966.8142,1961.9705,1974.0353,1884.5872,1762.9533,1619.4212,1458.151,1550.0105,1745.2257,1921.9021,2165.3865,2220.2337,1262.8629,1223.1101,1272.3272,1427.224,1898.2661,2341.0427,2657.8005,2814.6069,2449.0716
20,PLR112,anticipated_w,1,pre,2nd,1002,4810,6,1,1737.8067,1799.802,1684.7186,1487.3469,1628.5825,1687.0994,1673.4956,1677.4885,1785.5335,2021.3446,2004.4674,2164.2059,1223.4268,1199.3559,1528.0771,1570.8953,1981.8084,2403.2159,2646.754,2380.1709,1881.9221
21,PLR112,anticipated_w,1,pre,2nd,1002,4810,7,1,1718.6989,1790.3384,1651.4252,1521.2546,1478.2879,1424.5932,1611.9092,1690.6258,1897.0721,2168.2168,2286.7691,2202.0258,1208.3473,1205.0021,1416.7486,1405.5619,1809.3324,2217.5373,2129.5621,1772.2543,1576.9769
22,PLR112,anticipated_w,1,pre,2nd,1003,4812,8,0,1276.2947,1217.423,1332.9638,1395.3945,1560.4253,1588.0049,1659.2052,1667.9756,1925.0484,2178.5653,2139.2577,1863.282,1068.2763,982.6571,1123.1588,1273.189,1616.7818,2029.2905,2321.5984,2504.2075,2587.2362
23,PLR112,unexpected_w,1,pre,2nd,1002,4808,7,0,1512.2851,1400.8228,1607.8929,1848.395,1989.1607,2061.2271,2285.3694,2380.5118,2387.8714,2406.5817,2531.1648,2316.7635,1152.8004,985.3327,1055.4328,1173.9076,1543.4505,1948.0031,2167.8487,2225.7457,1994.3545
24,PLR112,anticipated_w,1,pre,2nd,1003,4810,9,1,1610.0162,1539.5944,1680.1454,1712.0125,1857.0558,1852.0199,1847.835,1797.1,1749.9529,1617.1542,1453.8006,1293.5731,887.3704,895.5958,1069.1479,1167.9434,1542.4291,1941.0994,2244.544,2309.4547,2444.4655
25,PLR112,unexpected_b,0,pre,2nd,1002,4812,8,0,1985.2926,1939.0746,2024.1664,2110.4967,2190.2806,2255.4835,2357.0714,2428.5481,2484.1643,2319.2709,1947.0872,1667.4592,1886.9215,2563.4372,3037.7209,3093.9289,1636.2961,1442.6091,1914.2159,2159.1852,2246.6868
26,PLR112,anticipated_w,1,pre,2nd,1002,4810,10,0,2524.1016,2517.7937,2542.0933,2486.0031,2587.0528,2530.0557,2484.5122,2455.0408,2844.7474,2977.8905,3032.1738,2971.9261,1545.4125,1344.882,1632.8656,1574.7889,2070.9095,2507.5747,2817.4918,3044.1816,3183.3232
27,PLR112,unexpected_w,1,pre,2nd,1003,4812,9,0,2601.2572,2509.6175,2689.9841,2757.8223,2909.501,3124.56,3298.703,3337.6426,3340.5399,3351.4816,3441.207,3005.0464,1431.4523,1308.1049,1535.8462,1692.2269,1995.93,2529.3249,2838.2436,2883.8696,2822.1172
28,PLR112,unexpected_w,1,pre,2nd,1003,4812,10,0,2702.233,2683.2626,2722.9825,2581.2205,2498.9237,2347.0116,2446.4062,2671.6027,2784.1678,2643.3115,2314.1275,1968.6214,1161.1775,1170.9502,1534.4851,1771.7616,2080.1333,2552.4259,2869.6322,3084.4756,3157.9929
29,PLR112,anticipated_b,0,pre,2nd,1003,4810,9,0,2741.9998,2765.8592,2716.737,2886.1428,3127.6889,3211.5537,3247.1957,3301.9625,3339.7545,3385.8391,3244.482,2998.0539,3011.5876,3491.1863,3791.9785,3732.3872,2025.5347,1745.4336,2046.3834,2210.9629,2499.3761
30,PLR112,anticipated_w,1,post,3rd,1002,4810,11,0,2251.5644,2320.1983,2188.7743,2075.6299,2136.57,2143.3698,2309.838,2378.5326,2440.5072,2595.6125,2683.204,2139.2826,1188.6937,1082.6275,1170.7589,1147.2507,1559.4681,1892.5227,1842.3838,2286.9812,2554.062
31,PLR112,unexpected_w,1,post,3rd,1003,4812,11,0,2123.1689,2119.775,2140.242,1962.8,1921.809,1798.4825,1763.0954,1742.0621,1818.9073,1933.4971,2059.7984,1860.0957,1053.5542,954.6687,1020.5969,1070.1113,1479.154,1913.0046,2182.3039,2214.7804,1850.4092
32,PLR112,anticipated_b,0,pre,2nd,1002,4810,10,0,1349.1937,1283.6712,1407.7523,1514.5558,1831.5346,1956.2901,2200.9752,2237.4504,2085.2436,1747.9456,1559.5012,1359.179,1653.4061,2255.1705,2704.3685,2837.4573,1553.8147,1378.7056,1637.1541,1758.5118,1890.2858
33,PLR112,unexpected_b,0,post,3rd,1003,4812,12,0,1400.6182,1470.7561,1333.3014,1271.9558,1259.1896,1255.4488,1246.9691,1292.9967,1457.1761,1709.3527,1842.7363,1831.6646,2130.2507,2497.3294,2795.207,2767.2716,1338.1281,1060.4102,1201.2547,1558.2014,2013.2989
34,PLR112,unexpected_b,0,post,3rd,1002,4810,13,0,2458.2616,2574.6984,2362.1138,2180.9635,2474.0828,2445.024,2300.5751,2483.4857,2683.3338,2826.0271,2793.1749,2910.6828,3043.5194,3309.4957,3566.3508,3515.9901,1787.1616,1484.5451,1934.9141,2479.0828,2746.6514
35,PLR112,unexpected_w,1,post,3rd,1002,4808,14,0,2970.5938,2982.3519,2973.177,2766.6411,2843.9813,2322.9783,1969.1258,2318.1764,2614.5992,2714.0893,2812.0567,2343.7331,1297.2819,1432.0547,1855.789,1960.5554,2367.4481,2704.7242,2924.0963,3122.0204,3318.8538
36,PLR112,unexpected_b,0,post,3rd,1002,4810,15,0,3043.774,2876.7311,3192.8022,3311.1627,3460.5526,3546.3215,3369.2512,3242.8152,3338.4703,3040.8716,3045.4593,3483.7373,3564.8912,3838.6796,4027.3439,3884.2361,2110.9155,1838.4309,2380.7329,2731.0751,2886.2169
37,PLR112,anticipated_w,1,post,3rd,1002,4810,12,0,3411.0755,3364.8552,3458.6398,3386.0045,3508.3068,3599.2595,3551.1174,3430.8798,3380.4092,3302.6673,2973.7778,2583.9479,1439.0927,1326.3945,1716.0037,1804.8846,2128.7141,2629.9062,2902.4297,3059.1309,3110.4332
38,PLR112,unexpected_b,0,post,4th,1002,4810,16,0,2796.8522,2826.0935,2768.577,2788.4496,2828.2214,2780.2035,2875.7462,2858.1263,2653.1309,2207.2339,2171.8534,2224.0859,2582.627,3065.3373,3392.0078,3392.1476,1807.1685,1643.6606,1972.818,2175.1602,2415.6592
39,PLR112,anticipated_w,1,post,3rd,1002,4810,13,0,2957.6437,2985.8723,2929.3049,2983.5661,2897.065,2669.1852,2501.6453,2397.8887,2308.5572,2208.2251,2078.4647,1826.971,1121.3069,1029.5674,1230.8196,1423.6015,1770.3469,2274.1206,2619.9001,2907.4138,3036.4636
40,PLR112,anticipated_b,0,post,3rd,1002,4808,11,0,1535.1322,1424.278,1633.9456,1868.9719,2099.6635,2356.607,2523.5979,2615.3586,2675.5222,2822.7963,2982.7802,3090.0481,3190.075,3497.041,3791.6573,3727.7062,2031.8732,1696.0246,2238.4156,2586.5142,2771.0674
41,PLR112,anticipated_b,0,post,3rd,1003,4810,12,0,3081.7866,3009.1322,3156.611,3153.5394,3244.529,3344.4502,3489.3278,3566.7803,3066.721,2610.8708,2497.2597,2301.8554,2505.9022,3168.9779,3589.8874,3532.8908,1816.9991,1432.7558,1718.7712,1913.3091,1824.4188
42,PLR112,anticipated_w,1,post,3rd,1003,4812,14,0,1630.7484,1645.7633,1608.715,1686.8465,1710.112,1594.3609,1636.906,1811.608,1943.2804,2201.9704,2240.119,2199.7232,1248.8485,1126.0094,1145.2609,1235.3854,1649.3595,1900.9413,1974.8297,2243.4278,2338.1136
43,PLR112,anticipated_b,0,post,3rd,1002,4812,13,1,1454.0531,1420.0135,1487.7767,1542.4287,1862.3125,1963.7313,2192.012,2487.9155,2639.3023,2604.8074,2823.4084,3080.9251,3259.6799,3436.6401,3622.9892,3441.5068,1672.473,1296.8271,1847.9918,2321.1036,2628.9405
44,PLR112,anticipated_b,0,post,3rd,1003,4812,14,0,2357.6066,2289.1574,2437.6344,2268.8486,2534.9839,2375.4656,2549.7763,2696.6176,2822.9873,3062.4564,3250.8661,3515.0733,3681.0735,4000.1605,4195.1194,4229.6879,2571.4308,1684.2885,2052.2429,2596.5223,2603.1447
45,PLR112,anticipated_w,1,post,3rd,1002,4810,15,0,3548.8248,3508.3132,3583.2762,3695.1647,4002.5569,4087.6698,4214.5805,4297.4683,4322.8451,4321.7412,4180.0254,3912.8864,2075.4039,1492.5376,1597.5471,1485.3269,1796.5689,2436.4265,2805.0095,3073.7733,3270.0768
46,PLR112,anticipated_b,0,post,3rd,1002,4808,15,0,2657.6521,2526.314,2768.9014,2953.3343,3200.8181,3369.4306,3473.3569,3512.7009,3642.5069,3628.5297,3716.1658,3694.0686,3598.4915,3926.4144,4265.8825,4175.6737,2361.5287,1948.0872,2313.8709,2697.7569,2954.9813
47,PLR112,anticipated_w,1,post,4th,1002,4810,16,0,3650.645,3679.2869,3637.8082,3425.3936,3496.1614,3263.4379,3103.7393,3157.3595,3110.5882,2913.116,2881.2564,2755.0143,1504.6918,1349.7609,1480.6899,1687.9737,2070.8381,2547.7783,2588.311,2801.9742,2863.4165
48,PLR112,unexpected_b,0,post,4th,1003,4810,17,0,2498.6099,2496.4807,2498.1242,2461.9274,2359.5127,2309.7664,2095.6681,2207.9349,2106.2936,2326.1657,2474.9227,2451.4919,2763.317,3149.5137,3435.1421,3400.7742,1729.2191,1566.8615,1886.8876,2064.1859,2282.5235
49,PLR112,anticipated_w,1,post,4th,1003,4812,17,0,2745.7833,2741.0762,2747.0463,2799.9679,2807.1517,2577.5594,2467.9227,2366.4949,2351.8265,2275.7554,2274.985,2209.2577,1293.9734,1210.3323,1490.9019,1617.1173,1966.6514,2321.6192,2442.396,2552.6706,2573.9005
50,PLR112,anticipated_b,0,post,4th,1002,4810,16,0,2437.4581,2494.3305,2381.9006,2490.6671,2766.4186,2884.9085,3029.5119,3106.8048,3266.307,3341.7304,3446.6042,3498.3871,3627.6432,3908.7071,4065.1667,3857.1244,2018.6378,1698.0125,2109.5681,2540.1324,2771.5175
51,PLR112,anticipated_b,0,post,4th,1003,4810,17,0,3191.6404,3165.0002,3211.1263,3203.5926,3183.9909,3375.833,3537.3256,3535.8627,3406.4496,3158.2622,2951.5487,2880.8821,3247.4344,3615.6992,3911.2302,3839.0369,2152.2172,1920.636,2417.9791,2600.4502,2593.9474
52,PLR112,anticipated_b,0,post,4th,1003,4812,18,0,2680.1809,2625.5313,2722.3839,2887.7597,2956.6155,3064.4412,3111.7239,2941.4128,3131.2833,3396.7156,3505.226,3521.9071,3641.0586,3926.1229,4191.0038,4103.0683,2325.4946,1955.6806,2426.2692,2824.5084,2617.8505
53,PLR112,unexpected_w,1,post,4th,1003,4812,18,0,2913.6063,2796.7826,3032.4226,3015.44,2865.762,2990.3824,3129.2063,3269.4513,3423.5113,3608.1289,3698.1959,3455.0001,1814.4643,1591.9104,1820.4172,1735.9676,2314.026,2894.398,3230.7577,3534.5862,3684.1193
54,PLR112,anticipated_w,1,post,4th,1002,4810,18,0,3855.8455,3823.6317,3888.8189,3879.9088,3959.4045,4035.7834,4134.3809,4026.6018,4100.459,4056.9866,4080.8254,3648.4524,1824.9622,1397.5647,1408.2569,1625.1815,2182.8632,2652.5464,2825.087,3064.8258,3243.3133
55,PLR112,unexpected_w,1,post,4th,1003,4810,19,0,3261.5612,3249.591,3271.0884,3308.5909,3206.166,3054.3738,3138.4858,3285.5687,3392.6801,3500.0079,3582.2957,3328.2059,1654.5583,1346.8877,1454.5926,1549.1723,1944.249,2522.0571,2858.1487,3064.9874,3018.1998
